Date,I
01/07/2015,5.63
02/07/2015,3.6100000000000003
03/07/2015,4.97
04/07/2015,2.53
05/07/2015,3.43
06/07/2015,3.0100000000000002
07/07/2015,3.45
08/07/2015,3.73
09/07/2015,4.22
10/07/2015,5.0
11/07/2015,1.98
12/07/2015,6.529999999999999
13/07/2015,15.2
14/07/2015,12.37
15/07/2015,11.459999999999999
16/07/2015,7.970000000000001
17/07/2015,6.4399999999999995
18/07/2015,5.21
19/07/2015,5.63
20/07/2015,4.26
21/07/2015,3.99
22/07/2015,5.15
23/07/2015,6.609999999999999
24/07/2015,64.48
25/07/2015,119.21000000000001
26/07/2015,95.66999999999999
27/07/2015,49.41
28/07/2015,29.47
29/07/2015,28.65
30/07/2015,22.630000000000003
31/07/2015,17.98
01/08/2015,17.25
02/08/2015,21.98
03/08/2015,21.119999999999997
04/08/2015,19.95
05/08/2015,13.74
06/08/2015,10.489999999999998
07/08/2015,9.0
08/08/2015,8.81
09/08/2015,12.870000000000001
10/08/2015,9.79
11/08/2015,10.36
12/08/2015,7.54
13/08/2015,6.859999999999999
14/08/2015,7.38
15/08/2015,7.55
16/08/2015,8.18
17/08/2015,8.989999999999998
18/08/2015,7.16
19/08/2015,6.92
20/08/2015,6.0600000000000005
21/08/2015,4.47
22/08/2015,5.84
23/08/2015,4.67
24/08/2015,3.9699999999999998
25/08/2015,46.370000000000005
26/08/2015,122.97
27/08/2015,56.04
28/08/2015,26.509999999999998
29/08/2015,17.62
30/08/2015,13.239999999999998
31/08/2015,9.83
