Date,I
01/04/2011,5.3
02/04/2011,5.359999999999999
03/04/2011,6.72
04/04/2011,5.03
05/04/2011,7.2
06/04/2011,4.529999999999999
07/04/2011,8.69
08/04/2011,10.1
09/04/2011,13.93
10/04/2011,16.46
11/04/2011,12.889999999999999
12/04/2011,10.850000000000001
13/04/2011,10.52
14/04/2011,7.91
15/04/2011,8.09
16/04/2011,7.75
17/04/2011,7.140000000000001
18/04/2011,9.12
19/04/2011,8.469999999999999
20/04/2011,6.99
21/04/2011,10.309999999999999
22/04/2011,11.120000000000001
23/04/2011,16.77
24/04/2011,23.55
25/04/2011,17.58
26/04/2011,17.080000000000002
27/04/2011,16.2
28/04/2011,21.35
29/04/2011,21.740000000000002
30/04/2011,60.87
01/05/2011,294.16999999999996
02/05/2011,125.88999999999999
03/05/2011,66.9
04/05/2011,43.17
05/05/2011,34.27
06/05/2011,23.299999999999997
07/05/2011,21.580000000000002
08/05/2011,21.22
09/05/2011,18.6
10/05/2011,90.36
11/05/2011,189.4
12/05/2011,155.34
13/05/2011,82.41
14/05/2011,54.98
15/05/2011,36.269999999999996
16/05/2011,28.25
17/05/2011,22.37
18/05/2011,18.78
19/05/2011,17.14
20/05/2011,14.58
21/05/2011,12.61
22/05/2011,13.73
23/05/2011,8.81
24/05/2011,7.78
25/05/2011,8.81
26/05/2011,5.869999999999999
27/05/2011,5.22
28/05/2011,4.99
29/05/2011,3.87
30/05/2011,3.1399999999999997
31/05/2011,2.56
