Date,I
01/04/2015,5.140000000000001
02/04/2015,6.4
03/04/2015,27.200000000000003
04/04/2015,33.42
05/04/2015,28.97
06/04/2015,22.3
07/04/2015,17.12
08/04/2015,14.360000000000001
09/04/2015,14.9
10/04/2015,10.709999999999999
11/04/2015,9.95
12/04/2015,7.85
13/04/2015,8.26
14/04/2015,10.43
15/04/2015,10.2
16/04/2015,7.66
17/04/2015,9.85
18/04/2015,11.219999999999999
19/04/2015,11.31
20/04/2015,15.12
21/04/2015,18.53
22/04/2015,19.72
23/04/2015,17.34
24/04/2015,14.35
25/04/2015,12.42
26/04/2015,11.7
27/04/2015,9.75
28/04/2015,9.43
29/04/2015,8.54
30/04/2015,8.7
01/05/2015,6.8
02/05/2015,9.81
03/05/2015,4.58
04/05/2015,6.11
05/05/2015,5.55
06/05/2015,5.4
07/05/2015,4.57
08/05/2015,4.75
09/05/2015,5.08
10/05/2015,3.8
11/05/2015,4.8100000000000005
12/05/2015,4.84
13/05/2015,5.199999999999999
14/05/2015,4.35
15/05/2015,5.67
16/05/2015,3.87
17/05/2015,6.090000000000001
18/05/2015,2.62
19/05/2015,3.9000000000000004
20/05/2015,2.67
21/05/2015,3.94
22/05/2015,2.7399999999999998
23/05/2015,3.45
24/05/2015,2.56
25/05/2015,1.94
26/05/2015,2.21
27/05/2015,1.88
28/05/2015,1.8699999999999999
29/05/2015,1.8900000000000001
30/05/2015,1.56
31/05/2015,1.33
