Date,demand
01/03/2016,10.642
02/03/2016,10.642
03/03/2016,10.642
04/03/2016,10.642
05/03/2016,10.642
06/03/2016,10.642
07/03/2016,10.642
08/03/2016,10.642
09/03/2016,10.642
10/03/2016,10.642
11/03/2016,10.642
12/03/2016,10.642
13/03/2016,10.642
14/03/2016,10.642
15/03/2016,10.642
16/03/2016,10.642
17/03/2016,10.642
18/03/2016,10.642
19/03/2016,10.642
20/03/2016,10.642
21/03/2016,10.642
22/03/2016,10.642
23/03/2016,10.642
24/03/2016,10.642
25/03/2016,10.642
26/03/2016,10.642
27/03/2016,10.642
28/03/2016,10.642
29/03/2016,10.642
30/03/2016,10.642
31/03/2016,10.642
01/04/2016,11.48
02/04/2016,11.48
03/04/2016,11.48
04/04/2016,11.48
05/04/2016,11.48
06/04/2016,11.48
07/04/2016,11.48
08/04/2016,11.48
09/04/2016,11.48
10/04/2016,11.48
11/04/2016,11.48
12/04/2016,11.48
13/04/2016,11.48
14/04/2016,11.48
15/04/2016,11.48
16/04/2016,11.48
17/04/2016,11.48
18/04/2016,11.48
19/04/2016,11.48
20/04/2016,11.48
21/04/2016,11.48
22/04/2016,11.48
23/04/2016,11.48
24/04/2016,11.48
25/04/2016,11.48
26/04/2016,11.48
27/04/2016,11.48
28/04/2016,11.48
29/04/2016,11.48
30/04/2016,11.48
01/05/2016,12.577
02/05/2016,12.577
03/05/2016,12.577
04/05/2016,12.577
05/05/2016,12.577
06/05/2016,12.577
07/05/2016,12.577
08/05/2016,12.577
09/05/2016,12.577
10/05/2016,12.577
11/05/2016,12.577
12/05/2016,12.577
13/05/2016,12.577
14/05/2016,12.577
15/05/2016,12.577
16/05/2016,12.577
17/05/2016,12.577
18/05/2016,12.577
19/05/2016,12.577
20/05/2016,12.577
21/05/2016,12.577
22/05/2016,12.577
23/05/2016,12.577
24/05/2016,12.577
25/05/2016,12.577
26/05/2016,12.577
27/05/2016,12.577
28/05/2016,12.577
29/05/2016,12.577
30/05/2016,12.577
31/05/2016,12.577
01/06/2016,13.113000000000001
02/06/2016,13.113000000000001
03/06/2016,13.113000000000001
04/06/2016,13.113000000000001
05/06/2016,13.113000000000001
06/06/2016,13.113000000000001
07/06/2016,13.113000000000001
08/06/2016,13.113000000000001
09/06/2016,13.113000000000001
10/06/2016,13.113000000000001
11/06/2016,13.113000000000001
12/06/2016,13.113000000000001
13/06/2016,13.113000000000001
14/06/2016,13.113000000000001
15/06/2016,13.113000000000001
16/06/2016,13.113000000000001
17/06/2016,13.113000000000001
18/06/2016,13.113000000000001
19/06/2016,13.113000000000001
20/06/2016,13.113000000000001
21/06/2016,13.113000000000001
22/06/2016,13.113000000000001
23/06/2016,13.113000000000001
24/06/2016,13.113000000000001
25/06/2016,13.113000000000001
26/06/2016,13.113000000000001
27/06/2016,13.113000000000001
28/06/2016,13.113000000000001
29/06/2016,13.113000000000001
30/06/2016,13.113000000000001
