Date,PET,Rain,Temp
26/04/2014,0.714285714,14.79936819,8.778106689
27/04/2014,0.571428571,5.074069095,8.712280273
28/04/2014,0.571428571,2.325615002,9.504608154
29/04/2014,0.571428571,0.211419546,9.641845703
30/04/2014,0.714285714,2.537034548,9.515167236
01/05/2014,0.428571429,2.325615002,10.39733887
02/05/2014,0.714285714,0,9.170501709
03/05/2014,0.571428571,0,8.273010254
04/05/2014,0.571428571,0,8.521209717
05/05/2014,0.714285714,6.554005915,9.730651855
06/05/2014,0.428571429,4.651230004,10.2946167
07/05/2014,0.714285714,7.822523189,10.09039307
08/05/2014,0.428571429,4.016971367,10.61108398
09/05/2014,0.714285714,6.976845006,10.45703125
10/05/2014,0.428571429,5.074069095,10.09036255
11/05/2014,0.714285714,2.325615002,8.744293213
12/05/2014,0.714285714,0.634258637,8.975250244
13/05/2014,0.571428571,0.845678183,9.784332275
14/05/2014,0.571428571,0,10.52780151
15/05/2014,0.714285714,0,11.72375488
16/05/2014,0.714285714,0,12.38137817
17/05/2014,0.571428571,0,13.03497314
18/05/2014,0.428571429,0,12.85580444
19/05/2014,0.571428571,1.479936819,13.41238403
20/05/2014,0.428571429,0,11.91116333
21/05/2014,0.571428571,12.68517274,11.28005981
22/05/2014,0.428571429,9.936718645,10.73852539
23/05/2014,0.428571429,1.268517274,10.26489258
24/05/2014,0.571428571,7.822523189,9.833557129
25/05/2014,0.714285714,0.845678183,10.35824585
26/05/2014,0.428571429,0.211419546,10.74243164
27/05/2014,0.714285714,0.211419546,11.43356323
28/05/2014,0.714285714,1.691356365,10.94680786
29/05/2014,0.571428571,3.594132276,11.55279541
30/05/2014,0.571428571,0,12.2956543
31/05/2014,0.428571429,0,12.6199646
01/06/2014,0.714285714,0,12.20599365
02/06/2014,0.714285714,11.62807501,12.45391846
03/06/2014,0.428571429,12.26233365,11.66549683
04/06/2014,0.714285714,5.496908187,9.241363525
05/06/2014,0.571428571,0,10.75344849
06/06/2014,0.428571429,10.14813819,14.16046143
07/06/2014,0.714285714,2.325615002,13.96856689
08/06/2014,0.571428571,9.936718645,13.96844482
09/06/2014,0.714285714,0.422839091,14.12918091
10/06/2014,0.571428571,4.651230004,12.84237671
11/06/2014,0.428571429,0,13.23669434
12/06/2014,0.714285714,0,13.97042847
13/06/2014,0.714285714,0,15.16427612
14/06/2014,0.714285714,0,16.14181519
15/06/2014,0.571428571,0,15.38525391
16/06/2014,0.428571429,0,14.59381104
17/06/2014,0.571428571,0,14.36611938
18/06/2014,0.714285714,0,16.15435791
19/06/2014,0.428571429,0,16.09988403
20/06/2014,0.571428571,0,15.05184937
21/06/2014,0.714285714,0,14.69241333
22/06/2014,0.428571429,0,15.73352051
23/06/2014,0.714285714,0,16.50375366
24/06/2014,0.428571429,0,16.31240845
25/06/2014,0.714285714,0,15.13922119
26/06/2014,0.714285714,22.19905229,13.81594849
27/06/2014,0.714285714,10.35955774,13.33615112
28/06/2014,0.428571429,1.268517274,13.12979126
29/06/2014,0.714285714,0,13.46847534
30/06/2014,0.714285714,0,13.65036011
01/07/2014,0.571428571,0,15.35586548
02/07/2014,0.714285714,0,15.23031616
03/07/2014,0.571428571,0.211419546,15.52990723
04/07/2014,0.428571429,9.7252991,15.03024292
05/07/2014,0.714285714,0,14.79623413
06/07/2014,0.714285714,0,12.95062256
07/07/2014,0.571428571,3.594132276,12.68008423
08/07/2014,0.571428571,0.211419546,12.96969604
09/07/2014,0.571428571,0,13.87081909
10/07/2014,0.571428571,0,15.59057617
11/07/2014,0.571428571,0,16.25924683
12/07/2014,0.571428571,0.422839091,15.6703186
13/07/2014,0.571428571,0,14.95608521
14/07/2014,0.571428571,0.211419546,14.37649536
15/07/2014,0.571428571,0,15.81030273
16/07/2014,0.571428571,0,15.83154297
17/07/2014,0.714285714,1.057097728,18.33850098
18/07/2014,0.571428571,5.496908187,18.16421509
19/07/2014,0.428571429,0,16.49990845
20/07/2014,0.571428571,0,16.61071777
21/07/2014,0.714285714,0,17.2081604
22/07/2014,0.428571429,0,18.56915283
23/07/2014,0.428571429,0,19.56781006
24/07/2014,0.428571429,0,20.12719727
25/07/2014,0.714285714,0,19.59112549
26/07/2014,0.428571429,0,19.03271484
27/07/2014,0.571428571,0.211419546,16.82415771
28/07/2014,0.714285714,0,16.05239868
29/07/2014,0.571428571,0,16.18649292
30/07/2014,0.428571429,0,15.79153442
31/07/2014,0.428571429,0,16.44424438
01/08/2014,0.714285714,23.89040866,15.36090088
02/08/2014,0.714285714,6.554005915,15.34439087
03/08/2014,0.428571429,0,14.84707642
04/08/2014,0.428571429,12.47375319,14.81170654
05/08/2014,0.428571429,48.6264955,15.96075439
06/08/2014,0.571428571,0.211419546,16.91885376
07/08/2014,0.428571429,0,15.71252441
08/08/2014,0.714285714,0,14.73831177
09/08/2014,0.714285714,9.091040463,14.78393555
10/08/2014,0.714285714,5.919747278,14.38134766
11/08/2014,0.714285714,1.691356365,14.18212891
12/08/2014,0.428571429,1.268517274,13.62857056
13/08/2014,0.571428571,0.211419546,13.94448853
14/08/2014,0.428571429,2.748454093,13.31262207
15/08/2014,0.571428571,0,13.05014038
16/08/2014,0.714285714,1.057097728,13.05941772
17/08/2014,0.428571429,1.902775911,13.61364746
18/08/2014,0.714285714,6.342586369,12.50366211
19/08/2014,0.571428571,2.325615002,11.39083862
20/08/2014,0.571428571,0.211419546,10.56622314
21/08/2014,0.714285714,0.422839091,11.22885132
22/08/2014,0.714285714,0,12.4168396
23/08/2014,0.714285714,0,11.04620361
24/08/2014,0.428571429,7.188264552,11.13769531
25/08/2014,0.428571429,25.79318457,14.43795776
26/08/2014,0.428571429,3.171293185,14.99789429
27/08/2014,0.714285714,4.86264955,14.08233643
28/08/2014,0.571428571,1.057097728,14.98825073
29/08/2014,0.428571429,8.456781826,14.2840271
30/08/2014,0.714285714,0,13.86245728
31/08/2014,0.714285714,0.211419546,13.68911743
01/09/2014,0.714285714,0.211419546,14.26135254
02/09/2014,0.571428571,0,13.67272949
03/09/2014,0.571428571,0,15.69915771
04/09/2014,0.571428571,0,14.98648071
05/09/2014,0.714285714,0,15.27890015
06/09/2014,0.428571429,0,14.97396851
07/09/2014,0.428571429,0,13.41473389
08/09/2014,0.428571429,0,12.92193604
09/09/2014,0.571428571,0.211419546,13.07058716
10/09/2014,0.571428571,0,13.85220337
11/09/2014,0.428571429,0,13.16647339
12/09/2014,0.714285714,0,13.41851807
13/09/2014,0.714285714,0,13.90563965
14/09/2014,0.571428571,0,14.00189209
15/09/2014,0.428571429,0,13.85772705
16/09/2014,0.714285714,0,15.40826416
17/09/2014,0.571428571,0,16.74249268
18/09/2014,0.571428571,13.74227047,17.10922241
19/09/2014,0.428571429,0.211419546,16.16696167
20/09/2014,0.428571429,0.211419546,15.28543091
21/09/2014,0.571428571,0,13.15725708
22/09/2014,0.428571429,0.211419546,10.92047119
23/09/2014,0.571428571,1.057097728,11.19848633
24/09/2014,0.714285714,0.211419546,12.68600464
25/09/2014,0.571428571,0.634258637,12.60025024
26/09/2014,0.571428571,0,14.66915894
27/09/2014,0.428571429,0.211419546,13.90652466
28/09/2014,0.571428571,0,14.62814331
29/09/2014,0.714285714,0.211419546,13.90005493
30/09/2014,0.571428571,0.634258637,14.56750488
01/10/2014,0.714285714,0.211419546,13.92990112
02/10/2014,0.714285714,0,12.75357056
03/10/2014,0.714285714,13.31943138,14.39956665
04/10/2014,0.571428571,0.211419546,11.26852417
05/10/2014,0.714285714,25.15892593,9.515472412
06/10/2014,0.428571429,2.325615002,10.77069092
07/10/2014,0.714285714,0.422839091,8.726654053
08/10/2014,0.571428571,8.668201371,11.23248291
09/10/2014,0.714285714,1.268517274,11.67221069
10/10/2014,0.428571429,0.845678183,11.10855103
11/10/2014,0.714285714,0.634258637,9.430664063
12/10/2014,0.428571429,18.60492002,7.920715332
13/10/2014,0.714285714,16.91356365,9.256774902
14/10/2014,0.714285714,2.325615002,9.877319336
15/10/2014,0.714285714,11.83949456,11.23455811
16/10/2014,0.428571429,1.268517274,12.84487915
17/10/2014,0.714285714,11.83949456,14.18209839
18/10/2014,0.714285714,2.748454093,15.05178833
19/10/2014,0.428571429,1.057097728,13.66665649
20/10/2014,0.428571429,3.594132276,11.6980896
21/10/2014,0.714285714,0.845678183,10.34790039
22/10/2014,0.571428571,0.211419546,10.03192139
23/10/2014,0.714285714,1.268517274,12.31845093
24/10/2014,0.428571429,3.594132276,11.75872803
25/10/2014,0.571428571,0.211419546,10.64379883
26/10/2014,0.428571429,0,12.23147583
27/10/2014,0.714285714,0.211419546,13.16766357
28/10/2014,0.571428571,1.902775911,13.46221924
29/10/2014,0.428571429,0.845678183,11.34750366
30/10/2014,0.428571429,0,14.08062744
31/10/2014,0.571428571,0.845678183,15.05282593
01/11/2014,0.571428571,20.29627638,12.32717896
02/11/2014,0.571428571,3.38271273,11.0425415
03/11/2014,0.571428571,1.691356365,7.633514404
04/11/2014,0.428571429,3.171293185,5.391021729
05/11/2014,0.428571429,0,5.87600708
06/11/2014,0.428571429,14.58794865,8.300537109
07/11/2014,0.714285714,7.188264552,9.071563721
08/11/2014,0.571428571,5.919747278,8.466888428
09/11/2014,0.428571429,2.325615002,6.514648438
10/11/2014,0.428571429,28.33021912,8.957519531
11/11/2014,0.428571429,23.67898911,10.35629272
12/11/2014,0.428571429,0.422839091,9.21862793
13/11/2014,0.571428571,12.68517274,10.6628418
14/11/2014,0.571428571,10.99381637,10.36990356
15/11/2014,0.714285714,6.554005915,8.133026123
16/11/2014,0.571428571,9.513879554,8.251861572
17/11/2014,0.428571429,4.86264955,7.630554199
18/11/2014,0.428571429,0,7.043182373
19/11/2014,0.714285714,3.805551822,8.516174316
20/11/2014,0.714285714,0.845678183,8.006958008
21/11/2014,0.714285714,13.74227047,8.224182129
22/11/2014,0.428571429,2.114195456,10.56588745
23/11/2014,0.571428571,0,6.045074463
24/11/2014,0.571428571,0.422839091,2.309844971
25/11/2014,0.571428571,3.594132276,2.989929199
26/11/2014,0.428571429,0.634258637,5.713043213
27/11/2014,0.428571429,1.268517274,5.680206299
28/11/2014,0.714285714,0,9.456115723
29/11/2014,0.571428571,0.211419546,8.773956299
30/11/2014,0.571428571,0.211419546,7.918395996
01/12/2014,0.428571429,0.422839091,6.01461792
02/12/2014,0.714285714,0,5.488586426
03/12/2014,0.428571429,0,2.589752197
04/12/2014,0.428571429,0,2.939544678
05/12/2014,0.571428571,0,3.490814209
06/12/2014,0.571428571,3.171293185,4.228424072
07/12/2014,0.571428571,5.074069095,6.519348145
08/12/2014,0.571428571,0,3.860748291
09/12/2014,0.571428571,7.611103643,5.804901123
10/12/2014,0.428571429,15.43362683,6.411773682
11/12/2014,0.571428571,24.1018282,6.668731689
12/12/2014,0.714285714,0.422839091,5.075500488
13/12/2014,0.714285714,0.211419546,1.71774292
14/12/2014,0.428571429,2.959873639,6.019714355
15/12/2014,0.714285714,1.479936819,5.628143311
16/12/2014,0.428571429,11.83949456,4.965087891
17/12/2014,0.571428571,4.016971367,10.27642822
18/12/2014,0.428571429,18.81633956,10.54708862
19/12/2014,0.571428571,0.211419546,7.632110596
20/12/2014,0.714285714,0.845678183,6.562713623
21/12/2014,0.428571429,1.691356365,8.032653809
22/12/2014,0.714285714,0.634258637,10.29977417
23/12/2014,0.571428571,5.496908187,9.739685059
24/12/2014,0.571428571,2.114195456,6.577392578
25/12/2014,0.428571429,0.211419546,4.566894531
26/12/2014,0.428571429,11.41665546,4.106445313
27/12/2014,0.428571429,0.634258637,3.37512207
28/12/2014,0.428571429,0,0.391998291
29/12/2014,0.428571429,0.211419546,-0.461273193
30/12/2014,0.428571429,0.634258637,1.586730957
31/12/2014,0.714285714,0.211419546,5.831207275
01/01/2015,0.571428571,18.18208093,9.984680176
02/01/2015,0.714285714,19.23917865,6.562652588
03/01/2015,0.571428571,3.171293185,5.92868042
04/01/2015,0.714285714,0,3.723419189
05/01/2015,0.714285714,1.902775911,7.301971436
06/01/2015,0.571428571,0,6.031890869
07/01/2015,0.428571429,20.50769593,6.730224609
08/01/2015,0.428571429,13.53085092,7.811187744
09/01/2015,0.714285714,6.131166824,10.18997192
10/01/2015,0.571428571,3.805551822,7.398803711
11/01/2015,0.714285714,3.171293185,5.658599854
12/01/2015,0.571428571,13.10801183,8.273712158
13/01/2015,0.571428571,12.89659228,4.209442139
14/01/2015,0.571428571,27.69596048,4.192108154
15/01/2015,0.714285714,8.033942734,5.362213135
16/01/2015,0.571428571,2.114195456,2.659729004
17/01/2015,0.714285714,2.748454093,2.130950928
18/01/2015,0.428571429,0.211419546,1.660583496
19/01/2015,0.714285714,0,0.171386719
20/01/2015,0.714285714,2.959873639,1.72869873
21/01/2015,0.571428571,0,2.992523193
