Date,I
01/03/2017,1.8637344
02/03/2017,4.3133472
03/03/2017,2.8174176
04/03/2017,11.683094400000002
05/03/2017,5.721408
06/03/2017,1.7881344000000001
07/03/2017,4.962816
08/03/2017,13.730256
09/03/2017,48.7310688
10/03/2017,4.364755199999999
11/03/2017,2.1891168
12/03/2017,7.6332672
13/03/2017,3.2851872
14/03/2017,4.634496
15/03/2017,1.5916608
16/03/2017,3.3759072000000003
17/03/2017,5.1830495999999995
18/03/2017,6.57504
19/03/2017,11.8447488
20/03/2017,12.2154912
21/03/2017,12.566620799999999
22/03/2017,7.464096
23/03/2017,11.8162368
24/03/2017,8.242560000000001
25/03/2017,10.917072
26/03/2017,7.440854399999999
27/03/2017,11.3511456
28/03/2017,7.8815808
29/03/2017,8.7554304
30/03/2017,5.7285792
31/03/2017,10.0143648
01/04/2017,3.2285952
02/04/2017,0.9817632
03/04/2017,4.664304
04/04/2017,21.9452544
05/04/2017,7.5508416
06/04/2017,1.7970336
07/04/2017,4.898534400000001
08/04/2017,11.5609248
09/04/2017,61.210684799999996
10/04/2017,4.7102688
11/04/2017,2.09952
12/04/2017,7.5704544
13/04/2017,9.9715104
14/04/2017,8.665833600000001
15/04/2017,9.1568448
16/04/2017,7.7687424
17/04/2017,8.274096
18/04/2017,10.0138464
19/04/2017,8.701775999999999
20/04/2017,11.7637056
21/04/2017,11.853388800000001
22/04/2017,14.472518399999998
23/04/2017,13.231900799999998
24/04/2017,11.444284799999998
25/04/2017,9.683625600000001
26/04/2017,8.8197984
27/04/2017,8.7329664
28/04/2017,8.7215616
29/04/2017,9.5261184
30/04/2017,17.2492416
01/05/2017,2.08224
02/05/2017,1.534464
03/05/2017,2.9035584
04/05/2017,23.829033600000002
05/05/2017,4.9940064
06/05/2017,1.5328224000000001
07/05/2017,5.3123904
08/05/2017,10.326268800000001
09/05/2017,29.5900128
10/05/2017,4.1484096
11/05/2017,2.0940768
12/05/2017,9.197712000000001
13/05/2017,7.7666688
14/05/2017,6.058368
15/05/2017,6.954508799999999
16/05/2017,5.2907904
17/05/2017,6.5532672000000005
18/05/2017,3.2361120000000003
19/05/2017,4.5283967999999994
20/05/2017,2.8672703999999998
21/05/2017,4.6795104
22/05/2017,3.0575232000000003
23/05/2017,3.4878816
24/05/2017,3.4481376
25/05/2017,2.6761536
26/05/2017,2.6587008
27/05/2017,2.7532224000000003
28/05/2017,2.2997952
29/05/2017,2.6526528
30/05/2017,1.4363136
31/05/2017,1.8778176
01/06/2017,2.5452576
02/06/2017,3.8654496
03/06/2017,2.3468831999999997
04/06/2017,19.5979392
05/06/2017,5.440608
06/06/2017,1.9393344
07/06/2017,4.1948064
08/06/2017,8.3594592
09/06/2017,19.111248
10/06/2017,2.8775519999999997
11/06/2017,2.2581504
12/06/2017,7.697635200000001
13/06/2017,1.6714943999999998
14/06/2017,1.6458336
15/06/2017,1.2883103999999999
16/06/2017,2.1026304
17/06/2017,1.4750208
18/06/2017,1.9330272
19/06/2017,1.5061248
20/06/2017,3.0997727999999998
21/06/2017,3.1109184
22/06/2017,2.2663584
23/06/2017,3.0919104
24/06/2017,3.4947072
25/06/2017,5.0410944
26/06/2017,6.968073599999999
27/06/2017,7.767964800000001
28/06/2017,6.296659200000001
29/06/2017,7.8705216
30/06/2017,5.9900256
