Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
03/11/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/11/2014,86.81884557897614,87.32039023962392,65.17798528569301,65.17291134986576,44.06857474382206,83.10949917298181,81.66984145315841,152.98033768912157,40.83867571700615,67.98306886780492,63.797554006205246,70.51430646984429,61.85157731129942,77.05594502860268,97.65335941285046,57.501498054925754,130.3748276755635,204.75161820390247,62.99668250575631,104.95586367401808,68.81395652412806,73.69280039881433,56.36393306203193,99.20473535194365,56.63717517268191
17/11/2014,105.1652233088585,118.71338672554296,70.55844939404504,64.40146564278656,120.98440936024261,191.37830091836904,140.49959261493683,111.98986756094476,25.61985196407628,27.113058600722006,95.58503124400394,126.14514448891909,152.21173229020465,126.89715810510603,136.5637886184325,107.99680604981549,125.62445748640314,110.4014825191423,64.21230509866092,83.5884150604348,40.992239679143374,85.07114302418277,127.21819581327593,88.17921624741557,98.97953302807353
24/11/2014,73.79225189738492,116.9969880469381,56.59503845179809,38.626342415109626,211.06269087141237,89.84603295800868,117.5214476995897,142.19015571966395,18.60726661615631,33.53183561822105,50.56123693594306,127.18133737416697,62.55706456879585,139.67682804824858,90.85479529322049,131.52568134915734,75.85363406082531,37.17085040432643,54.849069852014104,37.52200480704881,75.37993696152361,123.5240163846011,77.52971803021215,75.60475997808591,101.1486436446301
01/12/2014,34.14413009197545,145.79921400812407,39.1910139126283,22.569553212343727,127.67598134185413,41.11270919727445,160.22994215124115,206.56336723477122,107.7544413890642,33.34985788024921,32.25108868168107,60.61419964021771,44.115745962114005,106.9019325204865,139.6734157634382,90.88619020229964,97.45387136137582,124.21277167923549,121.96755139623004,51.89996643644096,83.01546276040274,102.10896222566143,89.11133465865451,189.39400509568156,95.3670170851673
08/12/2014,46.61563796748169,116.0477876797973,27.192084323252672,50.723165541159084,123.6612006164482,21.663317620668302,54.3973122062623,138.23431736167643,158.08972901344822,32.69732469770473,30.775371750288897,45.2864513407263,65.41012935112208,151.3315769774105,111.26351414061216,82.97235723555026,187.87745822759103,127.07451495097744,100.17170186704942,159.47602504816982,51.392846714193126,172.20097719292332,188.30928448600397,131.4427290122963,73.00268490039181
15/12/2014,108.96522632851745,73.95106393048987,49.594622573358286,172.54952978670462,102.88764072715753,19.772069087108015,64.6654980037757,69.19123909645826,150.31046228235638,82.32143736814763,107.26528390969148,108.35542608311565,43.61024977869735,196.81218789858363,112.79491836205554,78.1753825763221,90.1770761187295,73.04567316276763,91.21371583494393,121.15917920854554,113.70501525917948,142.5413676973941,214.72589622071462,184.13848353677378,50.45357350087848
22/12/2014,94.01040675215174,49.84316452332148,70.98992055744498,91.921268488806,95.94646771699648,16.370738924979598,70.28807463140863,122.24882209889664,236.4994441079279,100.84707783186792,122.10209538017327,123.35673787481906,23.7587037478799,184.37407103650176,100.64027130878567,165.45886368764042,93.50886438285693,74.54777789095328,47.37016307854189,66.97195804762718,74.98458406857488,74.00034310605561,111.80717579693948,288.0733803235444,96.3473688171874
29/12/2014,70.98142680596581,31.47101394353742,93.27478032441222,59.16290573807245,94.21457568331242,60.65564444698573,41.55177521538572,179.32876118832428,170.41035805991777,63.404200964059385,121.37017776911838,214.5447193492035,100.11134528534002,142.7615530366804,86.00684228869837,135.7707907101082,144.71391735554084,68.86284984627223,51.99904258915541,62.71820996433564,65.22025138677512,95.72796590328011,122.6702748052473,160.87259200328964,137.4343355003888
05/01/2015,70.34142243599439,96.24029786542411,98.13099155809184,155.86041189627613,42.42151303874162,123.7169017293196,62.60754047090696,97.13565790729174,99.87613118105926,57.591123239946924,202.4578176354431,217.76049084841742,165.2766106528485,95.83623254117701,86.25758933537219,56.18473783601607,118.26488385086414,223.3245288660791,80.12657788709762,107.2581017607207,49.08506248981617,219.55991296361836,85.33749223692169,96.13105895852104,239.98224931824433
