Date,I
01/12/2020,1.62
02/12/2020,2.8600000000000003
03/12/2020,2.16
04/12/2020,2.17
05/12/2020,2.4099999999999997
06/12/2020,2.43
07/12/2020,1.65
08/12/2020,2.8899999999999997
09/12/2020,2.2
10/12/2020,2.9299999999999997
11/12/2020,2.24
12/12/2020,0.8700000000000001
13/12/2020,3.71
14/12/2020,1.13
15/12/2020,1.86
16/12/2020,1.19
17/12/2020,1.9100000000000001
18/12/2020,1.25
19/12/2020,1.04
20/12/2020,2.25
21/12/2020,1.0899999999999999
22/12/2020,1.7000000000000002
23/12/2020,1.32
24/12/2020,2.21
25/12/2020,1.02
26/12/2020,2.22
27/12/2020,2.17
28/12/2020,1.57
29/12/2020,1.66
30/12/2020,1.64
31/12/2020,0.48
01/01/2021,1.73
02/01/2021,1.83
03/01/2021,0.82
04/01/2021,0.55
05/01/2021,1.79
06/01/2021,0.52
07/01/2021,0.99
08/01/2021,0.08
09/01/2021,0.85
10/01/2021,0.9400000000000001
11/01/2021,0.51
12/01/2021,1.1900000000000002
13/01/2021,0.5
14/01/2021,1.55
15/01/2021,1.54
16/01/2021,1.04
17/01/2021,1.29
18/01/2021,0.55
19/01/2021,1.1600000000000001
20/01/2021,0.64
21/01/2021,2.37
22/01/2021,1.75
23/01/2021,1.8800000000000001
24/01/2021,0.6599999999999999
25/01/2021,2.4899999999999998
26/01/2021,1.81
27/01/2021,1.7799999999999998
28/01/2021,1.79
29/01/2021,1.2999999999999998
30/01/2021,1.43
31/01/2021,1.44
01/02/2021,1.09
02/02/2021,0.8999999999999999
03/02/2021,1.7100000000000002
04/02/2021,2.03
05/02/2021,1.71
06/02/2021,1.7599999999999998
07/02/2021,0.7
08/02/2021,1.6800000000000002
09/02/2021,1.47
10/02/2021,1.7
11/02/2021,1.79
12/02/2021,0.78
13/02/2021,1.8699999999999999
14/02/2021,0.93
15/02/2021,1.24
16/02/2021,1.48
17/02/2021,0.76
18/02/2021,1.4000000000000001
19/02/2021,1.6300000000000001
20/02/2021,1.37
21/02/2021,0.41000000000000003
22/02/2021,1.54
23/02/2021,1.98
24/02/2021,1.02
25/02/2021,0.9199999999999999
26/02/2021,1.72
27/02/2021,1.09
28/02/2021,1.26
01/03/2021,9.64
02/03/2021,11.35
03/03/2021,13.05
04/03/2021,8.23
05/03/2021,6.6000000000000005
06/03/2021,6.61
07/03/2021,6.77
08/03/2021,6.95
09/03/2021,6.2299999999999995
10/03/2021,7.09
11/03/2021,7.75
12/03/2021,7.99
13/03/2021,9.88
14/03/2021,11.14
15/03/2021,10.370000000000001
16/03/2021,10.68
17/03/2021,10.629999999999999
18/03/2021,9.77
19/03/2021,8.76
20/03/2021,8.26
21/03/2021,7.78
22/03/2021,7.460000000000001
23/03/2021,6.369999999999999
24/03/2021,5.9399999999999995
25/03/2021,5.35
26/03/2021,6.26
27/03/2021,6.64
28/03/2021,11.92
29/03/2021,16.78
30/03/2021,15.24
31/03/2021,13.63
01/04/2021,11.15
02/04/2021,10.17
03/04/2021,15.09
04/04/2021,77.47
05/04/2021,79.29
06/04/2021,46.410000000000004
07/04/2021,31.71
08/04/2021,23.47
09/04/2021,18.82
10/04/2021,15.809999999999999
11/04/2021,13.86
12/04/2021,13.13
13/04/2021,21.75
14/04/2021,29.11
15/04/2021,25.62
16/04/2021,22.189999999999998
17/04/2021,18.07
18/04/2021,14.920000000000002
19/04/2021,13.68
20/04/2021,11.99
21/04/2021,11.01
22/04/2021,9.84
23/04/2021,7.74
24/04/2021,8.48
25/04/2021,6.79
26/04/2021,6.859999999999999
27/04/2021,6.26
28/04/2021,5.470000000000001
29/04/2021,5.9399999999999995
30/04/2021,8.78
01/05/2021,8.440000000000001
02/05/2021,13.280000000000001
03/05/2021,13.73
04/05/2021,14.379999999999999
05/05/2021,14.48
06/05/2021,13.030000000000001
07/05/2021,11.690000000000001
08/05/2021,10.46
09/05/2021,9.870000000000001
10/05/2021,9.76
11/05/2021,7.51
12/05/2021,7.569999999999999
13/05/2021,6.3
14/05/2021,5.99
15/05/2021,6.119999999999999
16/05/2021,30.27
17/05/2021,97.6
18/05/2021,82.02
19/05/2021,53.66
20/05/2021,35.74
21/05/2021,31.81
22/05/2021,25.580000000000002
23/05/2021,21.849999999999998
24/05/2021,17.7
25/05/2021,15.66
26/05/2021,14.35
27/05/2021,14.169999999999998
28/05/2021,16.240000000000002
29/05/2021,19.18
30/05/2021,20.14
31/05/2021,22.21
