Date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
01/02/2020,12.309,12.309,12.306000000000001,12.357000000000001,12.39,12.331,12.689,12.543,12.309000000000001,12.341000000000001,12.458,12.293,12.305,12.31,12.308,12.298,12.281,12.428,12.299,12.413,12.308,12.317,12.285,12.268,12.350000000000001,12.294999999999998,12.279,12.273,12.353,12.322,12.285,12.317,12.311,12.47,12.323,12.273,12.314,12.302,12.421,12.283,12.574,12.279,12.294,12.549,12.435
02/02/2020,11.690999999999999,11.690999999999999,11.666,11.791,11.884,11.733,12.234,12.066,11.682,11.932,12.115,11.637,11.676,11.703,11.671,11.658,11.617999999999999,12.103,11.645,11.935,11.697,11.713999999999999,11.545,11.606,11.759,11.638000000000002,11.638,11.614,11.725999999999999,11.709999999999999,11.643,11.690999999999999,11.682,11.882,11.703000000000001,11.63,11.846,11.661000000000001,11.824,11.62,12.105,11.609,11.643,12.299999999999999,11.815
03/02/2020,10.918,10.918,10.855,11.083,11.202,10.977,11.525,11.546,10.898,11.408,11.584,10.831,10.878,10.971,10.838000000000001,10.861,10.825,11.631,10.86,11.392000000000001,10.929,10.93,10.687,10.789,11.019000000000002,10.811,11.059000000000001,10.841000000000001,10.903,10.933,10.836,10.893,10.939,11.104000000000001,10.936,10.899000000000001,11.27,10.859,11.001,10.777000000000001,11.43,10.789,10.835,12.106,10.987
04/02/2020,10.065000000000001,10.065000000000001,9.966000000000001,10.289,10.39,10.148,10.801,10.986999999999998,10.218,11.491,11.001999999999999,9.948,10.026,10.155000000000001,9.954,10.003,10.051,10.998000000000001,10.013,10.797,10.089,10.071,9.826,9.901,10.31,9.885,10.342,10.126999999999999,10.065000000000001,10.07,9.988,10.033,10.146,10.233,10.084,10.203,10.64,10.011,10.061,9.84,10.618,10.019,9.928,11.908000000000001,10.055
05/02/2020,9.216000000000001,9.258,9.054,9.471,9.535,9.29,10.0,10.692,9.568999999999999,11.534,10.428,9.05,9.189,9.323,9.052,9.134,9.207,10.414000000000001,9.113,10.324,9.23,9.182,9.241,9.025,9.632,8.934000000000001,9.532,9.675,9.23,9.174,9.049,9.191,9.277000000000001,9.305,9.251999999999999,9.529,10.199,9.121,9.077,8.913,9.741,9.335,9.014,11.548,9.06
06/02/2020,8.379999999999999,8.523,8.167,8.669,8.690999999999999,8.466,9.217,10.054,8.778,11.525,9.677,8.164,8.498,8.458,8.183,8.293,8.333,9.949,8.225999999999999,9.896,8.381,8.395,8.496,8.197,8.975000000000001,8.030000000000001,8.693999999999999,9.802999999999999,8.468,8.286999999999999,8.151,8.357,8.472,8.414,8.54,8.926,9.757,8.217,8.137,8.039,8.9,9.113999999999999,8.097999999999999,11.03,8.084
07/02/2020,7.591,7.917,7.3149999999999995,7.914,8.055,7.73,8.442,9.261,8.046,11.257,8.883,7.316,7.8759999999999994,7.649000000000001,7.367999999999999,7.453,7.4879999999999995,9.312,7.386,9.451,7.556,8.209,7.73,7.494,8.259,7.354,7.837,9.502,7.86,7.49,7.3309999999999995,7.554,7.789999999999999,7.646,7.875,8.249,9.33,7.535,7.223,7.332,8.347,8.937,7.225,10.443999999999999,7.156
08/02/2020,6.836,7.3759999999999994,6.510999999999999,7.27,7.463,7.006,7.625,8.425,7.327,10.667,8.100999999999999,6.503,7.247,7.024,6.607,6.6819999999999995,6.668,8.594,6.5969999999999995,9.194,6.761,8.224,6.957000000000001,7.07,7.691000000000001,6.742,6.995,8.934000000000001,7.4879999999999995,6.809,6.558,6.861,7.032,7.056,7.195,7.515,8.747,7.3149999999999995,6.409,6.786,7.712,8.947,6.424,9.903,6.776999999999999
09/02/2020,6.113,6.882000000000001,5.7780000000000005,6.728,6.791,6.33,6.809,7.583,6.635,9.901,7.414,5.765,6.973,6.5,5.888,5.942,5.899,7.872,5.8629999999999995,9.347999999999999,6.011,9.299999999999999,6.18,6.719,7.434,6.321,6.1770000000000005,8.237,7.005000000000001,6.139,5.846,6.256,6.336,6.521,6.511,6.781,8.002,7.312,5.663,6.242,7.037000000000001,9.1,5.698,9.475,7.687
10/02/2020,5.459,6.316,5.141,6.759,6.119,5.681,6.09,6.764,5.94,9.057,6.824,5.102,7.112,6.204000000000001,5.257,5.268,5.227,7.135,5.236000000000001,9.373,5.362,13.367999999999999,5.473,6.26,7.487,6.324999999999999,5.449,7.523,6.462999999999999,5.486000000000001,5.2170000000000005,5.731,5.663,6.031,5.841,6.053,7.217,7.403,5.014,5.622999999999999,6.4559999999999995,9.012,5.07,8.958,8.994
