Date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
01/11/2015,1.5510000000000002,1.6229999999999998,1.545,1.508,1.541,1.5270000000000001,1.5270000000000001,1.924,1.486,1.526,1.532,1.633,1.751,1.494,1.573,1.529,1.516,1.53,1.48,1.7599999999999998,1.5619999999999998,2.316,1.7930000000000001,1.543,1.528,1.5390000000000001,1.524,1.508,1.53,1.538,2.09,1.5310000000000001,1.5190000000000001,2.09,1.55,1.5259999999999998,1.49,1.5230000000000001,1.5230000000000001,1.508,1.534,1.48,1.5150000000000001,5.298,1.513
02/11/2015,1.552,1.345,1.248,1.217,1.271,1.233,1.254,2.326,1.204,1.22,1.354,1.658,1.6269999999999998,1.213,1.283,5.009,1.221,1.233,1.2069999999999999,1.5870000000000002,1.339,5.68,1.6549999999999998,1.2730000000000001,1.224,1.249,1.245,1.2149999999999999,1.358,1.2389999999999999,2.099,1.2349999999999999,1.9660000000000002,2.095,1.246,1.2429999999999999,1.2069999999999999,1.234,1.6179999999999999,1.213,1.241,1.201,1.205,6.731,1.217
03/11/2015,1.494,1.149,1.084,1.045,1.142,1.068,1.5430000000000001,2.45,1.032,1.049,1.387,1.626,1.504,1.061,1.107,7.488,1.058,1.095,1.044,1.444,1.28,7.493,1.52,1.112,1.057,1.106,1.193,1.05,1.225,1.068,1.961,1.072,2.161,2.001,1.082,1.077,1.033,1.06,1.762,1.043,1.073,1.03,1.023,6.37,1.046
04/11/2015,1.391,1.025,1.016,0.9410000000000001,1.035,0.958,1.5819999999999999,2.415,0.9339999999999999,0.944,1.621,1.494,1.359,1.275,0.994,6.975,0.958,0.9970000000000001,0.942,1.291,1.184,7.4239999999999995,1.354,9.243,0.948,1.008,1.104,0.95,1.09,0.964,1.9620000000000002,0.9670000000000001,2.197,1.848,0.9650000000000001,0.97,0.9319999999999999,0.9550000000000001,1.694,0.9450000000000001,0.956,0.9319999999999999,0.921,6.129,0.946
05/11/2015,1.258,0.935,1.688,0.871,0.958,0.927,2.752,2.27,0.864,0.87,1.628,1.369,1.214,1.641,0.9139999999999999,6.07,0.88,0.921,0.87,1.151,1.098,6.678,1.192,77.399,0.893,0.9319999999999999,1.008,0.88,0.996,0.908,2.158,0.895,2.133,1.7,0.885,0.9430000000000001,0.864,0.882,1.6860000000000002,0.871,3.053,0.865,0.86,7.822,0.872
06/11/2015,1.14,0.883,2.277,0.8440000000000001,0.891,0.95,3.8019999999999996,2.09,0.841,1.928,1.56,2.019,1.085,1.5110000000000001,0.86,5.341,0.847,0.884,0.8440000000000001,1.297,1.105,5.936,1.066,128.505,2.571,0.872,0.937,0.85,0.91,0.856,2.1590000000000003,0.85,1.994,1.545,0.851,0.9,0.8420000000000001,0.847,1.579,4.489,4.841,0.841,0.835,8.0,0.8440000000000001
07/11/2015,1.032,1.045,2.2720000000000002,0.823,0.8440000000000001,0.901,3.7369999999999997,1.902,0.819,2.3529999999999998,1.438,4.57,0.9870000000000001,1.281,0.835,4.658,0.8260000000000001,0.853,0.823,1.303,1.238,5.1579999999999995,0.9710000000000001,72.927,3.133,1.321,0.905,0.831,0.855,1.019,2.073,0.8300000000000001,1.8199999999999998,1.393,0.829,0.858,0.929,1.336,1.4429999999999998,6.122,5.4990000000000006,0.819,0.812,6.462,0.8220000000000001
08/11/2015,0.948,1.411,2.795,0.8029999999999999,1.056,0.854,3.352,1.755,0.798,2.194,1.287,17.095,0.9119999999999999,1.035,0.813,3.988,0.806,0.825,0.8029999999999999,1.39,1.248,4.4399999999999995,0.899,38.814,3.068,1.521,1.317,0.8140000000000001,0.833,1.027,2.024,0.81,1.684,1.261,0.808,0.8260000000000001,0.903,6.457000000000001,1.285,5.375,5.9079999999999995,0.798,0.79,10.044,0.9870000000000001
09/11/2015,0.88,1.4140000000000001,2.887,0.784,1.115,0.8160000000000001,3.524,1.761,0.815,2.058,1.134,23.536,0.859,0.9410000000000001,0.7929999999999999,3.373,3.1189999999999998,0.8069999999999999,0.784,1.824,1.235,4.066,0.857,34.553,3.22,1.583,1.6949999999999998,0.794,0.827,0.974,2.136,0.7909999999999999,1.649,1.129,0.7889999999999999,1.0030000000000001,0.856,9.305,1.137,4.337,10.76,0.778,0.8260000000000001,11.983,0.9890000000000001
10/11/2015,0.8440000000000001,1.25,2.553,0.769,2.1959999999999997,0.8009999999999999,3.964,1.687,0.792,1.808,1.026,19.837,0.8400000000000001,0.872,0.775,2.842,6.021000000000001,0.79,2.133,2.0260000000000002,1.159,3.6830000000000003,0.8340000000000001,29.046999999999997,3.145,1.55,1.801,0.776,1.158,0.98,2.11,0.773,1.553,1.03,0.772,1.052,0.8069999999999999,9.027000000000001,1.996,3.678,13.062999999999999,0.763,0.7969999999999999,11.25,0.9139999999999999
11/11/2015,0.823,1.175,2.216,0.754,2.561,0.784,4.008,1.554,0.758,1.516,1.155,16.769,0.821,0.825,0.756,2.386,9.543,0.772,5.176,2.045,1.067,3.8259999999999996,0.812,23.557,2.972,1.4469999999999998,1.8399999999999999,0.757,1.273,0.9410000000000001,2.004,0.756,1.432,1.044,0.758,1.035,0.775,12.515,2.762,3.2359999999999998,11.697,0.746,0.762,11.096,1.75
12/11/2015,0.8029999999999999,1.049,1.871,0.879,2.564,0.767,3.826,1.413,0.742,1.405,1.228,14.300999999999998,0.9650000000000001,0.804,0.992,2.081,10.384,0.759,6.669,1.95,0.982,4.635,0.7889999999999999,19.499000000000002,2.923,1.317,1.81,0.982,1.402,0.907,1.879,2.729,1.356,1.298,0.744,0.974,0.756,16.807,2.841,2.917,9.746,0.73,0.741,10.754000000000001,2.144
13/11/2015,2.175,0.9530000000000001,1.5779999999999998,0.897,3.1310000000000002,0.752,3.629,1.28,0.726,1.379,1.466,12.920000000000002,1.531,0.784,1.034,1.863,9.123000000000001,0.746,5.944,1.8,0.925,5.095000000000001,0.769,16.936999999999998,2.769,1.174,1.8259999999999998,5.747999999999999,1.448,1.31,1.7309999999999999,3.794,1.281,1.387,0.73,0.899,0.738,17.083,2.681,2.629,8.245999999999999,0.7150000000000001,0.725,10.695,2.169
14/11/2015,2.981,0.882,1.324,1.06,3.207,0.736,4.061999999999999,1.186,0.712,4.25,1.512,12.212,2.241,0.767,0.9950000000000001,1.6720000000000002,7.866,0.732,6.747,1.643,0.87,5.069,0.75,14.92,2.585,1.045,1.779,8.030999999999999,2.1029999999999998,1.387,1.5699999999999998,4.266,1.189,1.37,0.716,0.8380000000000001,0.723,15.031,2.385,2.356,7.0120000000000005,0.7,0.7110000000000001,10.117999999999999,1.9929999999999999
15/11/2015,3.136,0.831,1.0990000000000002,1.703,3.0180000000000002,0.7210000000000001,5.036,1.328,0.6970000000000001,9.108,1.471,11.561,2.265,0.751,0.917,2.085,7.264,0.731,8.651,1.481,0.823,4.747,0.742,13.046,2.4579999999999997,0.9510000000000001,1.757,7.082,2.287,1.388,1.413,4.186,1.124,1.317,0.7010000000000001,0.7889999999999999,0.708,13.777000000000001,2.14,2.104,6.475,0.685,0.76,9.17,1.779
