Date,I
01/05/2019,8.629999999999999
02/05/2019,10.38
03/05/2019,7.0
04/05/2019,9.24
05/05/2019,3.79
06/05/2019,6.609999999999999
07/05/2019,5.08
08/05/2019,3.91
09/05/2019,5.07
10/05/2019,3.9699999999999998
11/05/2019,4.0
12/05/2019,3.55
13/05/2019,3.04
14/05/2019,3.01
15/05/2019,2.79
16/05/2019,2.33
17/05/2019,3.3200000000000003
18/05/2019,3.47
19/05/2019,2.42
20/05/2019,3.0
21/05/2019,2.95
22/05/2019,1.5
23/05/2019,2.0
24/05/2019,2.1
25/05/2019,2.59
26/05/2019,1.1
27/05/2019,2.73
28/05/2019,2.23
29/05/2019,2.25
30/05/2019,1.75
31/05/2019,1.85
01/06/2019,2.15
02/06/2019,1.22
03/06/2019,1.26
04/06/2019,2.26
05/06/2019,0.82
06/06/2019,2.92
07/06/2019,7.57
08/06/2019,7.4399999999999995
09/06/2019,8.76
10/06/2019,6.9399999999999995
11/06/2019,4.550000000000001
12/06/2019,5.77
13/06/2019,4.0
14/06/2019,3.44
15/06/2019,4.859999999999999
16/06/2019,4.59
17/06/2019,6.43
18/06/2019,8.41
19/06/2019,6.96
20/06/2019,6.84
21/06/2019,6.33
22/06/2019,4.1
23/06/2019,4.13
24/06/2019,3.21
25/06/2019,3.23
26/06/2019,3.26
27/06/2019,2.79
28/06/2019,1.97
29/06/2019,3.8400000000000003
30/06/2019,3.37
