Date,I
01/08/2020,55.760000000000005
02/08/2020,390.32
03/08/2020,271.25
04/08/2020,322.72
05/08/2020,477.05
06/08/2020,419.39
07/08/2020,310.69
08/08/2020,122.91
09/08/2020,172.25
10/08/2020,181.06
11/08/2020,332.1
12/08/2020,258.46
13/08/2020,117.7
14/08/2020,62.31
15/08/2020,68.82
16/08/2020,140.32
17/08/2020,78.27
18/08/2020,52.89
19/08/2020,40.44
20/08/2020,31.400000000000002
21/08/2020,24.82
22/08/2020,22.01
23/08/2020,44.230000000000004
24/08/2020,23.88
25/08/2020,16.28
26/08/2020,12.16
27/08/2020,20.89
28/08/2020,23.07
29/08/2020,30.189999999999998
30/08/2020,44.81
31/08/2020,36.82
01/09/2020,18.42
02/09/2020,19.41
03/09/2020,416.97
04/09/2020,197.78
05/09/2020,77.8
06/09/2020,44.97
07/09/2020,200.19
08/09/2020,248.54000000000002
09/09/2020,125.31
10/09/2020,78.28
11/09/2020,53.99
12/09/2020,49.26
13/09/2020,57.349999999999994
14/09/2020,50.94
15/09/2020,37.61
16/09/2020,32.68
17/09/2020,27.939999999999998
18/09/2020,23.41
19/09/2020,19.98
20/09/2020,17.9
21/09/2020,15.51
22/09/2020,13.219999999999999
23/09/2020,12.030000000000001
24/09/2020,12.09
25/09/2020,16.54
26/09/2020,22.41
27/09/2020,21.88
28/09/2020,18.27
29/09/2020,14.13
30/09/2020,13.25
