Date,I
01/11/2014,15.83
02/11/2014,17.740000000000002
03/11/2014,15.37
04/11/2014,12.930000000000001
05/11/2014,12.22
06/11/2014,9.77
07/11/2014,9.0
08/11/2014,8.27
09/11/2014,7.98
10/11/2014,6.61
11/11/2014,6.41
12/11/2014,6.17
13/11/2014,4.71
14/11/2014,5.3
15/11/2014,5.960000000000001
16/11/2014,1.56
17/11/2014,6.93
18/11/2014,3.79
19/11/2014,4.49
20/11/2014,3.48
21/11/2014,3.67
22/11/2014,4.66
23/11/2014,3.67
24/11/2014,0.75
25/11/2014,4.83
26/11/2014,3.27
27/11/2014,3.62
28/11/2014,2.56
29/11/2014,6.42
30/11/2014,5.07
01/12/2014,4.0
02/12/2014,4.0
03/12/2014,4.37
04/12/2014,3.04
05/12/2014,2.75
06/12/2014,3.7800000000000002
07/12/2014,2.21
08/12/2014,2.31
09/12/2014,3.8100000000000005
10/12/2014,1.24
11/12/2014,3.16
12/12/2014,1.28
13/12/2014,2.9699999999999998
14/12/2014,2.61
15/12/2014,1.3599999999999999
16/12/2014,3.28
17/12/2014,1.11
18/12/2014,1.81
19/12/2014,1.4000000000000001
20/12/2014,1.8399999999999999
21/12/2014,1.95
22/12/2014,2.45
23/12/2014,1.0
24/12/2014,2.52
25/12/2014,2.0
26/12/2014,1.4100000000000001
27/12/2014,1.47
28/12/2014,1.57
29/12/2014,1.12
30/12/2014,3.38
31/12/2014,0.41000000000000003
