Date,I
01/03/2013,4.63
02/03/2013,7.529999999999999
03/03/2013,7.76
04/03/2013,5.1899999999999995
05/03/2013,4.52
06/03/2013,9.25
07/03/2013,4.56
08/03/2013,9.77
09/03/2013,5.29
10/03/2013,22.25
11/03/2013,19.06
12/03/2013,19.28
13/03/2013,23.54
14/03/2013,31.37
15/03/2013,26.61
16/03/2013,22.08
17/03/2013,17.32
18/03/2013,24.65
19/03/2013,29.44
20/03/2013,30.37
21/03/2013,27.689999999999998
22/03/2013,22.89
23/03/2013,20.09
24/03/2013,22.03
25/03/2013,14.739999999999998
26/03/2013,14.02
27/03/2013,13.91
28/03/2013,11.04
29/03/2013,11.02
30/03/2013,9.19
31/03/2013,11.32
01/04/2013,8.99
02/04/2013,7.85
03/04/2013,10.65
04/04/2013,8.58
05/04/2013,9.21
06/04/2013,15.15
07/04/2013,16.049999999999997
08/04/2013,21.12
09/04/2013,18.36
10/04/2013,17.009999999999998
11/04/2013,15.27
12/04/2013,13.829999999999998
13/04/2013,11.1
14/04/2013,16.17
15/04/2013,13.0
16/04/2013,13.46
17/04/2013,11.95
18/04/2013,13.68
19/04/2013,12.66
20/04/2013,11.350000000000001
21/04/2013,13.26
22/04/2013,10.91
23/04/2013,11.51
24/04/2013,12.35
25/04/2013,13.219999999999999
26/04/2013,15.55
27/04/2013,14.41
28/04/2013,16.85
29/04/2013,15.39
30/04/2013,16.259999999999998
