Date,I
01/12/2015,9.1
02/12/2015,9.3
03/12/2015,14.5
04/12/2015,13.98
05/12/2015,13.68
06/12/2015,11.43
07/12/2015,9.7
08/12/2015,10.7
09/12/2015,8.01
10/12/2015,8.85
11/12/2015,9.53
12/12/2015,7.59
13/12/2015,10.45
14/12/2015,7.870000000000001
15/12/2015,8.13
16/12/2015,7.68
17/12/2015,7.51
18/12/2015,7.55
19/12/2015,8.25
20/12/2015,3.5999999999999996
21/12/2015,5.6
22/12/2015,6.68
23/12/2015,5.6
24/12/2015,6.26
25/12/2015,3.87
26/12/2015,5.86
27/12/2015,3.87
28/12/2015,3.4
29/12/2015,3.8899999999999997
30/12/2015,3.6599999999999997
31/12/2015,4.07
01/01/2016,2.94
02/01/2016,3.61
03/01/2016,3.84
04/01/2016,4.27
05/01/2016,4.27
06/01/2016,2.8000000000000003
07/01/2016,3.63
08/01/2016,0.97
09/01/2016,3.22
10/01/2016,3.63
11/01/2016,1.65
12/01/2016,3.22
13/01/2016,2.3
14/01/2016,1.66
15/01/2016,2.8000000000000003
16/01/2016,2.54
17/01/2016,0.81
18/01/2016,2.32
19/01/2016,1.46
20/01/2016,2.12
21/01/2016,0.8
22/01/2016,0.84
23/01/2016,1.49
24/01/2016,1.49
25/01/2016,0.87
26/01/2016,1.48
27/01/2016,2.38
28/01/2016,0.45
29/01/2016,3.6599999999999997
30/01/2016,1.53
31/01/2016,2.18
