Date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
01/06/2015,0.7110000000000001,0.7110000000000001,0.9890000000000001,0.99,0.706,0.712,0.708,0.804,0.8440000000000001,0.7130000000000001,0.788,6.537,0.708,0.708,0.708,0.7110000000000001,0.714,0.708,0.708,0.712,0.7110000000000001,1.178,3.5460000000000003,0.7090000000000001,0.7150000000000001,0.71,0.708,0.97,0.71,0.7090000000000001,0.7090000000000001,8.047,0.7110000000000001,1.146,0.7110000000000001,0.71,0.708,0.708,0.708,0.7090000000000001,0.71,0.712,0.7090000000000001,0.708,0.7110000000000001
02/06/2015,0.676,0.676,1.19,1.5230000000000001,0.672,0.682,0.673,0.759,0.91,0.685,0.734,10.649000000000001,0.675,0.674,0.791,0.678,0.6910000000000001,0.671,0.672,0.678,0.679,10.785,5.7299999999999995,0.674,0.7,0.677,0.672,18.433,0.675,1.238,0.677,10.753,3.1189999999999998,2.822,0.68,0.682,0.674,0.672,0.673,2.0380000000000003,0.674,0.678,0.682,22.909,0.676
03/06/2015,0.646,0.646,1.057,1.676,0.638,2.184,0.637,0.6970000000000001,1.706,0.66,0.6880000000000001,9.462,0.643,0.644,0.732,0.647,0.666,0.634,0.636,0.646,0.645,16.431,9.586,0.638,0.675,0.648,0.64,29.241,0.643,3.748,0.648,8.441,5.567,2.658,0.646,0.648,0.639,0.637,0.636,2.0909999999999997,0.638,0.642,0.671,73.288,0.641
04/06/2015,0.8520000000000001,0.764,0.898,1.5,0.63,2.559,0.63,0.843,1.966,0.643,0.658,6.9559999999999995,0.631,0.63,0.671,0.63,0.636,0.63,0.63,0.63,0.63,12.504,12.236,3.145,0.646,0.63,1.9849999999999999,22.863,0.63,3.913,0.63,6.316,5.638,2.086,0.63,0.63,0.63,0.63,0.63,1.762,0.63,0.63,0.783,60.073,0.63
05/06/2015,1.672,0.7130000000000001,0.732,1.362,0.63,2.132,0.63,0.779,2.056,0.63,0.63,5.039,1.1260000000000001,0.63,0.647,0.63,0.63,0.63,0.63,0.63,0.743,8.584,10.341,10.661999999999999,0.63,0.63,2.202,16.366,0.63,3.416,0.63,6.63,5.816000000000001,1.2650000000000001,0.63,0.63,0.63,0.63,0.63,1.182,0.63,0.63,2.241,17.076,0.63
06/06/2015,1.895,0.633,0.696,1.2590000000000001,0.63,1.431,0.629,0.694,1.886,0.63,0.629,3.6529999999999996,1.186,2.48,0.63,0.629,0.629,0.629,13.88,0.629,0.702,7.954,8.023,13.516,0.629,0.63,1.892,11.573,0.629,2.9619999999999997,0.629,6.699,5.108,0.964,0.629,0.629,0.629,0.629,0.629,0.677,0.629,0.629,2.3569999999999998,9.780999999999999,0.629
07/06/2015,1.714,0.629,0.661,1.07,0.629,0.8620000000000001,0.629,0.665,1.576,0.753,1.372,2.566,0.9890000000000001,7.472999999999999,0.63,0.629,0.629,0.628,25.156999999999996,0.629,0.63,60.69800000000001,6.424,9.334,0.629,0.629,1.655,8.722000000000001,0.629,2.45,0.629,5.079,4.061,0.8049999999999999,0.629,0.629,0.628,0.629,0.628,0.63,0.629,0.629,1.944,7.18,0.629
08/06/2015,1.426,0.7170000000000001,0.628,0.883,0.853,0.7090000000000001,0.628,0.649,1.276,1.3719999999999999,5.84,1.969,0.8109999999999999,12.399999999999999,1.3800000000000001,0.628,0.8049999999999999,0.627,22.102,0.628,0.629,87.14099999999999,5.433,15.898,3.9240000000000004,0.628,1.532,7.118,0.628,1.9789999999999999,0.628,4.03,3.165,0.738,0.628,0.628,0.628,0.628,0.643,0.63,4.541,0.9450000000000001,1.535,5.4670000000000005,0.628
09/06/2015,1.27,0.92,5.436,0.77,2.315,0.677,0.626,0.629,1.031,2.3680000000000003,9.328,1.5530000000000002,5.061,12.727,1.568,0.626,0.741,0.626,15.932,0.628,0.628,32.254999999999995,4.362,22.667,5.675,2.505,2.448,5.828,0.626,1.57,0.627,3.4170000000000003,2.4610000000000003,0.7050000000000001,0.626,1.16,0.626,0.626,0.626,0.63,5.99,0.885,1.245,5.154,0.626
10/06/2015,1.075,0.894,11.417,0.737,2.436,0.8280000000000001,0.626,0.629,1.62,2.396,8.991,1.302,11.264999999999999,12.812000000000001,1.437,0.8200000000000001,0.632,0.625,11.786,0.626,0.628,20.258,3.2039999999999997,19.942,5.476,2.298,4.877000000000001,4.577,0.626,1.2550000000000001,0.8400000000000001,2.839,1.95,0.671,0.646,1.137,3.4290000000000003,0.626,0.626,2.5140000000000002,7.336,0.766,0.998,8.94,0.626
