Date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
01/04/2019,8.975999999999999,13.041,12.696,9.02,8.932,9.029,8.663,8.903,8.866,8.923,8.828,8.902999999999999,8.887,9.033,8.826,9.073,12.847999999999999,8.833,8.836,8.829,8.83,8.808,9.002,8.883000000000001,11.005,8.684999999999999,12.631,9.027000000000001,8.933,8.793,8.803,9.608,10.279,11.341999999999999,8.914,8.802,12.669,12.389,9.548,8.936,11.643,9.036000000000001,8.963000000000001,9.124,10.002
02/04/2019,8.456,14.452,13.802999999999999,8.647,8.538,8.629000000000001,7.759,8.318,8.158000000000001,8.403,8.15,8.269,8.83,9.195,8.124,8.64,19.060000000000002,8.141,8.206,8.375,8.242,8.186,8.494,8.262,12.558,7.903,13.732000000000001,10.043,9.940999999999999,8.008,7.984,13.239,10.5,12.323,8.475,8.3,13.709,13.194,9.846,8.408999999999999,13.727,8.547,8.952,8.716999999999999,10.086
03/04/2019,7.891,13.599,11.984,11.115,8.01,8.076,7.183,7.566,7.402,7.784000000000001,7.414999999999999,7.539999999999999,8.485,9.034,7.396000000000001,8.065999999999999,21.248,7.5969999999999995,7.6000000000000005,10.84,7.666,7.564,7.8500000000000005,7.541,11.834,7.17,12.004999999999999,10.331,9.749,7.1259999999999994,7.012,15.153,10.076,11.568,7.936,7.7,11.816,11.539,9.783000000000001,8.009,19.373,7.987,8.593,8.225,9.762
04/04/2019,7.233,12.559999999999999,10.731,12.994,7.436,7.44,6.692,6.727,7.811,7.62,6.635,6.7669999999999995,7.959,8.615,9.536999999999999,8.411999999999999,18.216,7.327,7.824,13.247,7.824,6.920999999999999,7.077,6.754,10.955,6.465,10.654,10.035,8.34,6.329000000000001,6.064,14.429,9.983,10.613,9.401,6.9670000000000005,10.332,10.158999999999999,9.413,7.407,22.753999999999998,7.3870000000000005,8.006,7.665,9.246
05/04/2019,6.606999999999999,11.091999999999999,9.52,12.433,6.777,6.996,6.089,5.862,8.145,10.183,5.952999999999999,9.9,8.17,8.083,118.416,8.095,15.354,7.076,9.244,14.061,7.277,8.129,6.324,7.4559999999999995,10.018,5.8,9.358,9.414,8.118,5.633,5.327,13.649000000000001,11.993,12.209,9.552,6.885,9.040000000000001,8.836,8.796,8.518,19.656,6.725,8.133,7.036,8.626999999999999
06/04/2019,6.039,9.779,8.192,11.637,6.87,6.398999999999999,5.4830000000000005,5.2490000000000006,13.326,13.795,5.417999999999999,23.927,8.029,7.475,186.932,7.9879999999999995,13.653,11.432,9.501,13.799000000000001,6.359,10.039,5.6129999999999995,7.317,8.986,5.1739999999999995,8.017,8.556,7.545999999999999,5.116,5.192,13.48,18.471,13.636,8.803,6.498,14.449000000000002,7.481999999999999,8.302,9.544,16.42,6.06,8.557,6.304,8.03
07/04/2019,5.568,8.96,7.430999999999999,11.425,6.978,6.504,5.179,6.477,73.543,15.161999999999999,4.901999999999999,31.567999999999998,7.491,13.09,56.394999999999996,7.47,13.142000000000001,13.241,8.998000000000001,13.499,5.586,11.199,4.929,6.676,9.589,4.529,6.7940000000000005,7.515000000000001,6.6129999999999995,4.58,5.2059999999999995,13.948,21.951,13.338000000000001,7.8870000000000005,6.781000000000001,17.409,7.292999999999999,7.862,9.46,14.589,5.457000000000001,8.205,6.93,7.356
08/04/2019,5.193,10.273,8.318,11.347,6.648,7.029,5.247,9.797,111.421,17.433999999999997,4.571,26.811999999999998,7.3740000000000006,34.073,34.664,6.5649999999999995,13.003,11.454,8.424,19.988,4.85,11.096,4.351,5.813000000000001,9.504,4.461,5.901,6.465999999999999,5.66,4.734,4.955,13.209,19.057000000000002,12.846,6.835,6.534000000000001,14.927999999999999,9.567,7.18,8.66,13.169,4.929,7.485,6.7620000000000005,6.574
09/04/2019,4.7139999999999995,12.838000000000001,9.236,10.826,6.82,6.779,5.267,10.958,37.451,18.358,4.1579999999999995,23.333,7.683,36.617999999999995,28.593000000000004,6.0280000000000005,12.297,10.564,7.8309999999999995,24.917,4.712,10.456999999999999,3.8710000000000004,4.9350000000000005,8.962,4.7,6.985,5.532,4.805999999999999,4.556,4.609,11.404,16.109,19.579,5.9879999999999995,5.761,12.786999999999999,11.277,7.774,12.058,12.404,4.393000000000001,8.004000000000001,6.0120000000000005,7.04
10/04/2019,4.323,15.397,9.295,10.011,6.349,6.0809999999999995,5.251,9.929,27.114,16.144,3.748,19.93,7.151,22.073,23.208,5.968,11.203,9.616,7.115,22.255000000000003,4.223,9.881,3.7150000000000003,4.156,9.041,4.577,8.527999999999999,4.8100000000000005,4.104,4.24,4.204,9.924,13.940999999999999,76.66199999999999,5.901,4.923,11.352,12.309000000000001,7.474,29.156999999999996,18.477999999999998,4.494999999999999,8.626000000000001,5.148,6.954
