Date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
01/10/2018,8.838,8.968,8.783999999999999,8.873999999999999,8.780000000000001,8.797,8.766,8.801,9.963999999999999,8.833,8.772,8.777000000000001,8.791,8.801,8.797,8.787,8.782,8.811,8.83,8.814,10.297,8.774000000000001,8.793,8.972,8.792,8.78,8.801,8.79,8.803,8.846,8.817,8.818000000000001,9.913,10.509,8.815,12.928,8.891,9.117,9.053,18.434,8.78,8.908000000000001,8.815,8.774000000000001,8.802
02/10/2018,7.776,7.949999999999999,7.667,7.813,7.6530000000000005,7.653,7.653,7.972,9.513,8.873000000000001,7.622,7.831,7.661,7.745,7.663,7.639,7.663,9.385,8.555,7.688,10.737,7.6240000000000006,7.639,8.161,7.645,7.64,7.662,7.664999999999999,7.689,7.744,10.100999999999999,7.6899999999999995,9.301,17.326999999999998,7.775,13.798,7.959,8.216000000000001,8.077,25.274,7.609,7.8919999999999995,7.686,7.606,10.614
03/10/2018,8.733,7.0280000000000005,6.818,6.893,6.725,6.705,8.9,7.608,8.675,11.0,6.829000000000001,6.992,6.742000000000001,7.318999999999999,6.708,6.68,6.718,11.058,7.965999999999999,6.757999999999999,10.49,6.673,6.676,7.354000000000001,6.712,6.84,7.5,6.717,6.95,6.906,10.879,6.756,8.451,21.163,6.904,12.499,7.48,7.354,7.180999999999999,23.584,6.639,7.072,6.7250000000000005,6.631,14.443
04/10/2018,9.09,6.222,6.082999999999999,6.102,5.977,6.043,10.248999999999999,7.393000000000001,7.811,13.462,6.574,6.2,6.256,6.773,5.936,6.606,5.949,10.983,7.169,6.436999999999999,9.751,5.904,5.9030000000000005,6.615,5.983,6.536999999999999,8.053,5.955,6.469,6.137,10.786,6.024,7.5649999999999995,18.533,6.159000000000001,11.350999999999999,6.917,6.569,6.392,21.226,5.87,6.776999999999999,5.963,5.845000000000001,16.125
05/10/2018,8.839,5.566,5.448,5.449,5.3740000000000006,5.46,10.498000000000001,7.321999999999999,6.978999999999999,13.982,6.16,5.525,7.796,6.131,8.163,6.962,5.332,9.538,6.425999999999999,27.384999999999998,8.778,5.2780000000000005,5.431,5.981,5.439,6.133,8.259,5.328,6.234999999999999,5.482,10.231,5.413,6.761,15.921,5.526000000000001,10.269,10.531,5.91,5.6850000000000005,18.497999999999998,5.238,6.276,5.37,5.215,14.844000000000001
06/10/2018,8.253,5.0280000000000005,7.143000000000001,4.922,4.872,4.943,9.934,7.227,6.208,13.234000000000002,5.668,5.465,8.49,5.509,10.064,6.698,4.829,8.413,5.765,53.481,7.809,4.769,5.102,5.371,4.947,5.77,7.945,4.809,5.9350000000000005,4.949,11.682,4.904999999999999,6.077999999999999,14.286000000000001,4.998,9.179,16.408,5.324,5.0809999999999995,16.099999999999998,4.728,5.672,4.923,4.723,12.904
07/10/2018,7.4239999999999995,4.649,15.97,4.569,4.549,4.599,9.187999999999999,7.949,5.617,13.072000000000001,5.2059999999999995,6.802,8.355,4.9639999999999995,10.716000000000001,6.266,4.538,8.34,5.205,47.277,6.923,4.652,4.76,5.099,4.556,5.414,7.469,4.533,5.644,4.595,12.107000000000001,4.556,5.497,13.0,4.574,8.187,17.834,4.829,4.687,17.097,4.513,5.086,4.73,4.649,11.239
08/10/2018,6.591,4.539,23.265,4.428,4.351,4.3629999999999995,8.258000000000001,7.907,5.1690000000000005,12.341999999999999,4.743,7.167999999999999,7.744,4.511,10.253,5.752000000000001,4.3309999999999995,13.206,4.759,31.102,6.251,4.4990000000000006,4.491,4.926,4.426,5.098,6.823,4.333,5.37,4.3759999999999994,11.808,4.356,4.98,11.641,4.3759999999999994,7.452,15.656,4.541,4.422,16.956,4.308,4.607,4.5760000000000005,4.558,10.277000000000001
09/10/2018,6.43,4.367,22.29,4.23,4.163,4.17,7.351,7.402,4.763999999999999,11.294,4.393,6.934,7.0280000000000005,4.279,9.533,5.162,4.132,15.707,4.375,26.722,7.224,4.261,4.243,4.683,4.426,4.753,6.16,4.137,5.057,4.186,11.035,4.164,4.6530000000000005,10.27,4.183,18.278,13.97,4.289,4.216,15.567,4.109999999999999,4.342,4.329,4.35,9.306
10/10/2018,7.668,4.141,19.609,4.026,3.984,4.207,6.539,6.711,4.464,10.309000000000001,4.15,6.916,6.494,4.0920000000000005,13.460999999999999,4.687,3.942,14.414000000000001,4.1419999999999995,89.104,46.989000000000004,4.026,4.019,4.429,4.33,4.406,5.558,3.948,4.741,4.003,10.018,3.974,4.367,15.142,4.003,63.57899999999999,12.905,4.077,4.026,14.291,3.9139999999999997,4.119,4.096,4.1080000000000005,8.338000000000001
11/10/2018,11.8,4.023,16.935,3.835,3.813,4.162,5.862,5.974,4.199999999999999,11.103000000000002,3.953,6.455,6.204,4.379,16.476,4.3469999999999995,3.76,12.991,3.961,137.364,120.977,3.8099999999999996,3.84,4.574999999999999,4.140000000000001,4.1,5.009,3.768,11.568999999999999,3.8259999999999996,8.884,3.7920000000000003,4.121,43.844,3.854,79.35900000000001,11.682,3.894,3.843,12.869,4.227,3.94,3.879,3.878,7.48
12/10/2018,14.943000000000001,5.4959999999999996,15.07,3.666,4.191,4.007,5.452999999999999,5.345000000000001,3.9639999999999995,11.568000000000001,4.108,5.889,5.8309999999999995,4.383,15.064,4.064,3.5839999999999996,11.791,3.79,211.70299999999997,93.937,3.638,3.662,6.619,3.9210000000000003,3.8409999999999997,4.555,3.594,107.46199999999999,3.656,7.795,3.618,5.949999999999999,62.993,3.674,35.842999999999996,10.366999999999999,3.872,3.6630000000000003,11.374,4.220000000000001,3.7649999999999997,3.708,3.681,6.719
13/10/2018,15.424,6.396999999999999,13.565,3.503,4.127,3.7720000000000002,4.99,5.36,3.768,11.408,4.264,5.303,5.264,4.23,13.254999999999999,3.9530000000000003,3.4160000000000004,10.998000000000001,3.63,300.4,37.942,3.4779999999999998,3.488,7.823,4.261,3.62,4.252,3.4299999999999997,155.96699999999998,3.491,6.857,3.8470000000000004,13.762,30.282,3.512,27.421,9.026,5.385,3.491,9.905000000000001,4.0489999999999995,3.6,3.541,3.588,6.0600000000000005
14/10/2018,15.042000000000002,6.4639999999999995,12.246,3.346,3.9210000000000003,3.5300000000000002,4.6690000000000005,5.024,3.602,10.828999999999999,4.21,4.783,4.736000000000001,3.992,12.089,3.784,3.255,10.033999999999999,3.476,68.03999999999999,29.465000000000003,3.32,3.324,8.042,4.072,3.507,3.991,3.274,41.704,3.35,6.058,3.829,23.997,24.352,3.3569999999999998,22.612000000000002,7.861,6.165,3.327,8.616999999999999,3.7750000000000004,3.438,3.379,3.4749999999999996,5.466
15/10/2018,15.081999999999999,5.998,10.819,3.325,3.686,3.3129999999999997,4.558,4.581,3.5999999999999996,9.946,4.031,4.475,4.312,3.7190000000000003,10.996,3.566,3.101,8.969,3.325,40.728,25.814999999999998,3.174,3.1630000000000003,8.542,3.7800000000000002,3.366,3.763,3.121,31.558999999999997,5.007,5.36,3.6820000000000004,25.872999999999998,21.016000000000002,3.205,19.142,6.975,6.139,3.167,7.667999999999999,3.4640000000000004,3.2840000000000003,3.223,3.306,4.9079999999999995
16/10/2018,16.332,5.313000000000001,9.917,3.343,3.419,3.128,4.283,4.149,3.596,8.927999999999999,3.792,4.22,3.949,3.4430000000000005,9.855,3.362,2.9859999999999998,7.975,3.1799999999999997,33.707,22.028,3.044,3.0119999999999996,10.081,3.527,3.8339999999999996,3.5589999999999997,2.972,82.07300000000001,5.6240000000000006,4.791,4.1370000000000005,23.113,18.174,3.059,17.152,6.239,5.629,3.013,6.816,3.191,3.194,3.073,3.128,4.529
17/10/2018,16.156,4.656,10.397,3.216,3.182,2.979,4.019,3.751,3.6479999999999997,7.8100000000000005,3.535,3.983,3.6599999999999997,3.2030000000000003,8.64,3.316,2.855,7.1049999999999995,3.035,28.009,19.071,2.91,2.863,10.448,3.326,3.933,3.787,2.826,104.65899999999999,5.521,4.352,4.457000000000001,20.358,16.541,2.923,15.249,5.569,5.084,2.8649999999999998,6.071,2.965,3.193,2.928,4.484,4.214
18/10/2018,14.609,4.0760000000000005,10.373000000000001,3.019,2.979,2.837,3.745,3.458,8.142,6.814,3.275,3.727,3.46,2.9939999999999998,7.519,3.6189999999999998,2.7859999999999996,6.438000000000001,2.896,23.988,16.914,3.751,2.721,10.065999999999999,3.127,3.742,4.327,2.684,42.081,5.069,3.991,4.436999999999999,17.657,14.989,2.786,13.397,5.135,4.503,2.725,5.471,2.7760000000000002,3.057,2.786,4.725,3.95
