Date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
01/01/2018,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.738,0.608,0.637,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608
02/01/2018,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.632,0.608,0.752,0.608,1.222,0.608,0.608,0.608,0.608,0.608,0.608,0.9380000000000001,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.9790000000000001,0.608,0.608,0.608,0.66,0.608,0.608,0.77,0.608,0.608,0.608
03/01/2018,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.621,0.608,0.7170000000000001,0.608,2.1470000000000002,0.608,0.608,0.608,0.608,0.647,0.608,1.005,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.746,0.608,1.008,0.608,0.608,0.608,0.665,0.608,0.608,0.8700000000000001,0.608,0.608,0.608
04/01/2018,0.608,0.608,0.608,0.608,0.608,0.608,0.649,0.608,0.608,0.608,0.7809999999999999,0.608,0.627,0.621,2.6470000000000002,0.608,1.443,0.608,0.608,0.632,0.608,0.917,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.6910000000000001,0.608,0.911,0.608,0.608,0.608,0.637,0.608,0.608,0.9620000000000001,0.608,0.608,0.608
05/01/2018,0.608,0.608,0.8799999999999999,0.608,0.608,0.608,0.683,0.608,0.608,0.608,0.7350000000000001,0.608,0.608,0.633,2.673,0.608,1.884,0.608,0.608,0.608,0.608,0.8130000000000001,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.609,0.608,0.993,0.608,0.608,0.608,0.608,0.608,0.608,1.021,0.608,0.608,0.608
06/01/2018,0.608,0.608,1.229,0.608,0.608,0.608,0.65,0.608,0.608,0.608,0.644,0.608,0.663,0.624,2.4219999999999997,0.608,1.931,0.611,0.608,0.608,0.608,0.7060000000000001,0.608,0.608,0.608,0.608,0.7100000000000001,0.608,0.608,0.608,0.608,0.608,0.608,0.615,1.217,0.608,0.608,0.608,0.608,0.608,0.608,0.981,0.608,0.608,0.608
07/01/2018,0.607,0.607,1.235,0.607,0.608,0.608,0.608,1.023,0.608,0.608,0.608,0.607,0.8330000000000001,0.712,2.035,0.607,1.702,0.672,0.607,0.608,0.607,0.631,0.607,2.122,0.607,0.607,0.795,0.608,0.608,0.607,0.607,0.608,0.608,0.608,1.174,0.769,0.607,0.607,0.608,0.607,0.607,0.889,0.607,0.607,0.607
08/01/2018,0.606,0.606,1.091,0.606,0.606,0.607,0.608,1.264,0.606,0.606,0.608,0.606,0.986,0.901,1.705,0.607,1.449,0.642,0.607,0.607,0.606,0.613,0.606,4.409,0.606,0.606,0.852,0.606,0.608,0.6819999999999999,0.606,0.606,0.663,0.607,1.046,1.103,0.606,0.606,0.607,0.606,0.606,0.772,0.606,0.606,0.606
09/01/2018,0.606,0.606,0.9039999999999999,0.606,0.606,0.606,0.648,1.34,0.606,0.606,0.608,0.606,0.902,1.272,1.417,0.606,1.1789999999999998,0.607,0.606,0.607,0.606,0.608,0.606,6.397,0.7330000000000001,0.606,0.88,0.654,0.6910000000000001,0.654,0.606,0.606,0.649,0.606,0.917,1.482,0.606,0.606,0.607,0.606,0.606,0.657,0.606,0.606,0.606
10/01/2018,0.606,0.606,0.738,0.606,0.606,0.606,1.036,1.181,0.606,0.606,0.606,0.606,0.803,1.678,1.1989999999999998,0.606,1.014,0.606,0.606,0.606,0.606,0.607,0.606,8.516,1.204,0.606,0.891,0.677,0.76,0.623,0.606,0.606,0.7200000000000001,0.606,0.789,1.522,0.606,0.606,0.607,0.606,0.606,0.62,0.606,0.606,0.606
11/01/2018,0.606,0.606,0.671,0.606,0.606,0.609,1.895,1.04,0.606,0.606,0.606,0.606,0.6950000000000001,1.995,1.017,0.606,0.9219999999999999,0.606,0.606,0.606,0.606,0.607,0.606,10.719999999999999,1.579,0.606,0.8300000000000001,0.65,0.918,0.606,0.606,0.606,0.811,0.606,0.7070000000000001,1.33,0.6900000000000001,0.606,0.606,0.606,0.606,0.607,0.903,0.606,0.606
12/01/2018,0.606,0.606,0.71,0.606,0.617,0.7330000000000001,2.567,0.886,0.606,0.606,0.606,0.606,0.64,2.14,0.875,0.606,0.826,0.606,0.606,0.606,0.606,0.606,0.606,11.469,1.6309999999999998,0.606,0.762,0.606,1.028,0.606,0.606,0.606,0.922,0.606,0.8400000000000001,1.163,0.958,0.606,0.606,0.606,0.606,0.607,1.363,0.606,0.606
