Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
01/04/2017,2.2565446592769653,2.2172357515857084,2.466192166963699,3.1082376592542897,2.5142363874752496,2.789398741314064,3.4860399387314085,1.776102454161571,4.6893292797249995,3.254554148993977,4.532093648959942,2.4574568541434196,2.466192166963699,4.3006078592225245,1.894029177235343,3.029619843871761,2.8243399925951955,3.8813128438490856,1.8678232387745186,4.239460669480555,2.723883895161955,2.721700066956906,2.422515602862288,3.4161574361691596,3.311333682325807,2.1298826233829145,2.5164202156802986,2.8461782746458804,2.8090531951596995,2.020691213129422,3.306966025915667,2.9313475746436253,2.6321631105490213,1.8001245644173185,4.272218092556623,3.737180182314448,2.033794182359827,1.6974846387790428,2.610324828498309,4.593240838701912,2.007588243898989,2.348265443889913,4.907712100231998,4.532093648959956,2.066551605435882,3.689135961802925,2.863648900286453,2.6452660797794403,2.7631928028532258,2.488030449014383,2.422515602862288
02/04/2017,2.2565446592769653,2.2172357515857084,2.474927479783978,3.1082376592542897,2.5142363874752496,2.789398741314064,3.4860399387314085,1.7804701105717107,4.6893292797249995,3.254554148993977,4.532093648959942,2.4574568541434196,2.466192166963699,4.3006078592225245,1.8962130054404058,3.031803672076838,2.833075305415461,3.8856805002592254,1.8678232387745186,4.239460669480555,2.723883895161955,2.721700066956906,2.4268832592724277,3.4161574361691596,3.311333682325807,2.1298826233829145,2.518604043885375,2.8461782746458804,2.8090531951596995,2.020691213129422,3.306966025915667,2.935715231053751,2.634346938754098,1.8001245644173185,4.267850436146469,3.737180182314448,2.033794182359827,1.6996684669841056,2.610324828498309,4.597608495112065,2.007588243898989,2.348265443889913,4.907712100231998,4.534277477165033,2.0687354336409585,3.689135961802925,2.863648900286453,2.6408984233693005,2.7631928028532258,2.492398105424537,2.422515602862288
03/04/2017,4.313710828452957,2.2718314567124755,4.289688718197182,4.307159343837741,2.6234277977287417,2.863648900286453,5.405624930987979,3.9577468310265376,4.741741156646661,4.739557328441599,6.720289510440125,3.265473290019333,3.9970557387177807,4.925182725872556,2.468375995168748,3.031803672076838,2.9029578079777103,7.700828374516577,1.8874776926201264,4.30060785922251,8.091733623224101,2.8680165566965785,2.4858466208093204,4.641285059213448,3.4096059515539427,4.988513743819589,2.6212439695236514,8.663896612952456,2.8156046797749026,4.390144815630381,3.348458761811987,3.064561095152893,4.125901602816922,1.876558551594798,4.569218728446122,4.200151761789312,2.0425294951801067,3.573393066934216,2.6452660797794265,8.602749423210515,2.051264808000386,2.422515602862302,4.933918038692836,4.5582995874207946,4.442556692552086,3.7633861207753,4.477497943833203,2.706413269521396,6.108817613020526,2.55136146696143,2.5666482643969117
04/04/2017,5.084602184842662,5.803081664310733,4.833461941259609,4.394512472040549,2.933531402848688,3.313517510530856,5.466772120729921,5.973420264306181,5.514816341241471,7.213834684785953,6.85568685915447,5.187242110480966,4.239460669480582,5.088969841252802,5.239653987402643,3.7022389310333583,2.9029578079777103,7.7597917360534705,2.415964118247099,4.3268137976833625,9.97856119240463,3.092950861818808,2.492398105424523,4.645652715623602,3.7131580720586728,5.316087974580109,2.65400139259972,8.71412466166907,3.0558257823325996,5.2003450797113855,3.370297043862686,5.63492689252032,4.134636915637202,1.8809262080049238,4.833461941259623,4.304975515632664,2.24344169004656,4.407615441270954,2.9116931207979757,8.631139189876416,2.3701037259406115,2.7675604592633656,5.327007115605451,4.8531163951052445,4.789785377158212,5.1959774233012315,4.700248420750341,2.7304353797771572,6.460413954036806,2.577567405422254,4.466578802807847
05/04/2017,5.084602184842662,5.803081664310733,4.8378295976697485,4.394512472040549,2.955369684899373,3.313517510530856,5.471139777140061,6.030199797637997,5.514816341241471,7.296820156578621,6.85568685915447,5.182874454070813,4.261298951531267,5.091153669457865,5.2789628950939,3.6978712746232043,2.9881271079754415,7.7597917360534705,2.415964118247099,4.3268137976833625,9.97856119240463,3.092950861818808,2.492398105424523,4.645652715623602,3.7131580720586728,5.316087974580109,2.667104361830125,8.716308489874134,3.0558257823325996,5.239653987402643,3.3855838412981814,5.63492689252032,4.143372228457482,1.8809262080049238,4.833461941259623,4.304975515632664,2.24344169004656,4.407615441270954,2.9160607772081155,9.02422826678903,2.3701037259406115,2.7675604592633656,5.324823287400374,4.8531163951052445,4.789785377158212,5.1959774233012315,4.711167561775698,2.9946785925906436,6.460413954036806,2.5863027182425613,4.466578802807847
06/04/2017,5.084602184842662,5.803081664310733,4.844381082284965,4.394512472040549,2.9881271079754415,3.313517510530856,5.482058918165417,6.038935110458291,5.514816341241471,7.3055554693989,6.85568685915447,5.182874454070813,4.261298951531267,5.091153669457865,5.28333055150404,3.7153419002637635,3.2130614130976562,7.761975564258533,2.415964118247099,4.350835907939151,9.98292884881477,3.092950861818808,2.492398105424523,4.645652715623602,3.7131580720586728,5.318271802785171,2.667104361830125,8.716308489874134,3.0558257823325996,5.527919310471891,3.392135325913384,5.63492689252032,4.1630266823031175,1.8809262080049238,4.833461941259623,4.304975515632664,2.24344169004656,4.407615441270954,2.9160607772081155,9.02422826678903,2.378839038760905,2.7850310849039244,5.357580710476428,4.8684031925407405,4.789785377158212,5.1959774233012315,4.711167561775698,3.0012300772058604,6.462597782241869,2.5863027182425613,4.479681772038266
07/04/2017,5.084602184842662,5.803081664310733,4.8509325669001955,4.394512472040549,3.0470904695123204,3.330988136171414,5.490794230985696,6.056405736098849,5.514816341241471,7.333945236064815,6.85568685915447,5.187242110480966,4.265666607941421,5.091153669457865,5.300801177144598,3.924989407950469,3.3135175105308834,7.761975564258533,2.418147946452176,4.42290223870645,9.98292884881477,3.106053831049227,2.4945819336296,4.645652715623602,3.7175257284688263,5.3794189925271265,2.667104361830125,8.716308489874134,3.108237659254276,6.183067771992901,3.4270765771945157,5.6371107207253965,4.204519418199437,1.8852938644150496,4.835645769464686,4.309343172042804,2.252177002866826,4.407615441270954,2.933531402848688,9.056985689865071,2.409412633631869,2.791582569519127,5.615272438674698,4.8684031925407405,4.796336861773429,5.1959774233012315,4.717719046390901,3.0427228131021664,6.482252236087491,2.59285420285775,4.514623023319383
08/04/2017,5.084602184842662,5.803081664310733,4.8509325669001955,4.401063956655752,3.2414511797635717,3.448914859245214,5.490794230985696,6.102266128405323,5.519183997651611,7.349232033500311,6.8644221719747485,5.261492269453341,4.348652079734075,5.093337497662942,5.318271802785157,4.016710192563444,3.4707531412959125,7.803468300154867,2.474927479783978,4.42290223870645,10.079017289837843,3.106053831049227,3.676032992572492,4.650020372033742,3.732812525904308,5.3794189925271265,2.704229441316347,8.72722763089949,3.108237659254276,6.50190668993314,3.444547202835074,5.6371107207253965,4.396696300245612,1.8852938644150496,4.844381082284965,4.3421005951188585,2.29366973876316,4.407615441270954,2.964104997719666,9.08319162832591,2.409412633631869,2.793766397724204,5.656765174571018,4.88150616177116,4.798520689978505,5.394705789962609,4.741741156646661,3.0995023464339964,6.482252236087491,2.59285420285775,4.580137869471507
09/04/2017,5.549757592522589,7.6855415770810955,4.8509325669001955,4.870587020745804,3.3440911054018474,3.448914859245214,5.624007751494978,6.108817613020512,5.658949002776096,7.349232033500311,7.006371005304296,5.392521961757546,4.442556692552071,5.108624295098424,5.447117666884299,4.143372228457482,3.5319003310378823,8.685734895003156,2.474927479783978,4.440372864347008,10.1401644795798,3.106053831049227,5.405624930987979,4.6740424822895035,5.0780507002274735,8.941242794996349,2.9706564823348685,10.777842315460278,3.204326100277377,6.624201069417024,3.606150490010257,5.6371107207253965,4.42290223870645,1.8852938644150496,5.1785067976606864,4.990697572024638,2.29366973876316,4.407615441270954,2.9968624207957206,9.170544756528717,2.409412633631869,2.793766397724204,5.824919946361417,4.8946091310015785,6.65040700787789,14.304724866648383,5.532286966882044,4.208887074609577,6.510642002753392,4.370490361784773,4.774498579722716
10/04/2017,8.952161936021705,14.064503764090658,5.318271802785171,7.9082920539982196,3.3440911054018474,3.448914859245214,5.648029861750753,6.183067771992901,6.713738025824936,13.898532820505348,8.133226359120435,5.396889618167686,4.446924348962211,5.108624295098424,6.126288238661084,4.149923713072684,3.534084159242945,9.343067184729255,2.4967657618346903,5.33574242842573,10.1401644795798,3.1038700028441504,5.519183997651611,4.772314751517653,5.163220000225191,17.041061607601133,3.2523703207889,14.239210020496259,3.9380923771809018,6.676612946338728,3.606150490010257,5.7266476771332675,5.595617984829049,1.8852938644150496,6.440759500191157,5.204712736121525,2.29366973876316,4.407615441270954,3.0143330464362794,15.957882817886377,2.4312509156825675,4.403247784860814,8.098285107839317,4.896792959206656,9.506854300109502,14.472879638438755,6.2704209001956945,12.457206205159125,6.59362747454606,5.318271802785157,4.809439831003848
