Date,I
01/04/2015,9.781344
02/04/2015,9.781344
03/04/2015,9.781344
04/04/2015,9.781344
05/04/2015,9.781344
06/04/2015,9.781344
07/04/2015,9.781344
08/04/2015,9.781344
09/04/2015,9.781344
10/04/2015,9.781344
11/04/2015,9.781344
12/04/2015,9.781344
13/04/2015,9.781344
14/04/2015,9.781344
15/04/2015,9.781344
16/04/2015,9.781344
17/04/2015,9.781344
18/04/2015,9.781344
19/04/2015,9.781344
20/04/2015,9.781344
21/04/2015,9.781344
22/04/2015,9.781344
23/04/2015,9.781344
24/04/2015,9.781344
25/04/2015,9.781344
26/04/2015,9.781344
27/04/2015,9.781344
28/04/2015,9.781344
29/04/2015,9.781344
30/04/2015,9.781344
01/05/2015,7.056288
02/05/2015,7.056288
03/05/2015,7.056288
04/05/2015,7.056288
05/05/2015,7.056288
06/05/2015,7.056288
07/05/2015,7.056288
08/05/2015,7.056288
09/05/2015,7.056288
10/05/2015,7.056288
11/05/2015,7.056288
12/05/2015,7.056288
13/05/2015,7.056288
14/05/2015,7.056288
15/05/2015,7.056288
16/05/2015,7.056288
17/05/2015,7.056288
18/05/2015,7.056288
19/05/2015,7.056288
20/05/2015,7.056288
21/05/2015,7.056288
22/05/2015,7.056288
23/05/2015,7.056288
24/05/2015,7.056288
25/05/2015,7.056288
26/05/2015,7.056288
27/05/2015,7.056288
28/05/2015,7.056288
29/05/2015,7.056288
30/05/2015,7.056288
31/05/2015,7.056288
