Date,I
01/12/2019,2.053728
02/12/2019,2.053728
03/12/2019,2.053728
04/12/2019,2.053728
05/12/2019,2.053728
06/12/2019,2.053728
07/12/2019,2.053728
08/12/2019,2.053728
09/12/2019,2.053728
10/12/2019,2.053728
11/12/2019,2.053728
12/12/2019,2.053728
13/12/2019,2.053728
14/12/2019,2.053728
15/12/2019,2.053728
16/12/2019,2.053728
17/12/2019,2.053728
18/12/2019,2.053728
19/12/2019,2.053728
20/12/2019,2.053728
21/12/2019,2.053728
22/12/2019,2.053728
23/12/2019,2.053728
24/12/2019,2.053728
25/12/2019,2.053728
26/12/2019,2.053728
27/12/2019,2.053728
28/12/2019,2.053728
29/12/2019,2.053728
30/12/2019,2.053728
31/12/2019,2.053728
01/01/2020,1.475712
02/01/2020,1.475712
03/01/2020,1.475712
04/01/2020,1.475712
05/01/2020,1.475712
06/01/2020,1.475712
07/01/2020,1.475712
08/01/2020,1.475712
09/01/2020,1.475712
10/01/2020,1.475712
11/01/2020,1.475712
12/01/2020,1.475712
13/01/2020,1.475712
14/01/2020,1.475712
15/01/2020,1.475712
16/01/2020,1.475712
17/01/2020,1.475712
18/01/2020,1.475712
19/01/2020,1.475712
20/01/2020,1.475712
21/01/2020,1.475712
22/01/2020,1.475712
23/01/2020,1.475712
24/01/2020,1.475712
25/01/2020,1.475712
26/01/2020,1.475712
27/01/2020,1.475712
28/01/2020,1.475712
29/01/2020,1.475712
30/01/2020,1.475712
31/01/2020,1.475712
