Date,I
01/04/2018,3.2285952
02/04/2018,0.9817632
03/04/2018,4.664304
04/04/2018,21.9452544
05/04/2018,7.5508416
06/04/2018,1.7970336
07/04/2018,4.898534400000001
08/04/2018,11.5609248
09/04/2018,61.210684799999996
10/04/2018,4.7102688
11/04/2018,2.09952
12/04/2018,7.5704544
13/04/2018,9.9715104
14/04/2018,8.665833600000001
15/04/2018,9.1568448
16/04/2018,7.7687424
17/04/2018,8.274096
18/04/2018,10.0138464
19/04/2018,8.701775999999999
20/04/2018,11.7637056
21/04/2018,11.853388800000001
22/04/2018,14.472518399999998
23/04/2018,13.231900799999998
24/04/2018,11.444284799999998
25/04/2018,9.683625600000001
26/04/2018,8.8197984
27/04/2018,8.7329664
28/04/2018,8.7215616
29/04/2018,9.5261184
30/04/2018,17.2492416
01/05/2018,2.08224
02/05/2018,1.534464
03/05/2018,2.9035584
04/05/2018,23.829033600000002
05/05/2018,4.9940064
06/05/2018,1.5328224000000001
07/05/2018,5.3123904
08/05/2018,10.326268800000001
09/05/2018,29.5900128
10/05/2018,4.1484096
11/05/2018,2.0940768
12/05/2018,9.197712000000001
13/05/2018,7.7666688
14/05/2018,6.058368
15/05/2018,6.954508799999999
16/05/2018,5.2907904
17/05/2018,6.5532672000000005
18/05/2018,3.2361120000000003
19/05/2018,4.5283967999999994
20/05/2018,2.8672703999999998
21/05/2018,4.6795104
22/05/2018,3.0575232000000003
23/05/2018,3.4878816
24/05/2018,3.4481376
25/05/2018,2.6761536
26/05/2018,2.6587008
27/05/2018,2.7532224000000003
28/05/2018,2.2997952
29/05/2018,2.6526528
30/05/2018,1.4363136
31/05/2018,1.8778176
01/06/2018,2.5452576
02/06/2018,3.8654496
03/06/2018,2.3468831999999997
04/06/2018,19.5979392
05/06/2018,5.440608
06/06/2018,1.9393344
07/06/2018,4.1948064
08/06/2018,8.3594592
09/06/2018,19.111248
10/06/2018,2.8775519999999997
11/06/2018,2.2581504
12/06/2018,7.697635200000001
13/06/2018,1.6714943999999998
14/06/2018,1.6458336
15/06/2018,1.2883103999999999
16/06/2018,2.1026304
17/06/2018,1.4750208
18/06/2018,1.9330272
19/06/2018,1.5061248
20/06/2018,3.0997727999999998
21/06/2018,3.1109184
22/06/2018,2.2663584
23/06/2018,3.0919104
24/06/2018,3.4947072
25/06/2018,5.0410944
26/06/2018,6.968073599999999
27/06/2018,7.767964800000001
28/06/2018,6.296659200000001
29/06/2018,7.8705216
30/06/2018,5.9900256
01/07/2018,1.3842144
02/07/2018,1.1028959999999999
03/07/2018,3.8615616
04/07/2018,15.2445888
05/07/2018,5.0450688
06/07/2018,1.5233184
07/07/2018,3.1504031999999995
08/07/2018,7.5242303999999995
09/07/2018,14.048553600000002
10/07/2018,3.5109503999999996
11/07/2018,2.9081376
12/07/2018,6.4485504
13/07/2018,14.915145599999999
14/07/2018,9.811929600000001
15/07/2018,8.30304
16/07/2018,6.5917152
17/07/2018,5.2726464
18/07/2018,4.0627872
19/07/2018,4.515264
20/07/2018,3.2046624
21/07/2018,3.2495904
22/07/2018,3.9102048
23/07/2018,3.8587104
24/07/2018,15.9126336
25/07/2018,61.3030464
26/07/2018,49.6896768
27/07/2018,30.082752000000003
28/07/2018,18.763056
29/07/2018,18.695923200000003
30/07/2018,14.755824
31/07/2018,12.53664
