Date,demand
01/09/2012,11.246
02/09/2012,11.246
03/09/2012,11.246
04/09/2012,11.246
05/09/2012,11.246
06/09/2012,11.246
07/09/2012,11.246
08/09/2012,11.246
09/09/2012,11.246
10/09/2012,11.246
11/09/2012,11.246
12/09/2012,11.246
13/09/2012,11.246
14/09/2012,11.246
15/09/2012,11.246
16/09/2012,11.246
17/09/2012,11.246
18/09/2012,11.246
19/09/2012,11.246
20/09/2012,11.246
21/09/2012,11.246
22/09/2012,11.246
23/09/2012,11.246
24/09/2012,11.246
25/09/2012,11.246
26/09/2012,11.246
27/09/2012,11.246
28/09/2012,11.246
29/09/2012,11.246
30/09/2012,11.246
01/10/2012,10.959999999999999
02/10/2012,10.959999999999999
03/10/2012,10.959999999999999
04/10/2012,10.959999999999999
05/10/2012,10.959999999999999
06/10/2012,10.959999999999999
07/10/2012,10.959999999999999
08/10/2012,10.959999999999999
09/10/2012,10.959999999999999
10/10/2012,10.959999999999999
11/10/2012,10.959999999999999
12/10/2012,10.959999999999999
13/10/2012,10.959999999999999
14/10/2012,10.959999999999999
15/10/2012,10.959999999999999
16/10/2012,10.959999999999999
17/10/2012,10.959999999999999
18/10/2012,10.959999999999999
19/10/2012,10.959999999999999
20/10/2012,10.959999999999999
21/10/2012,10.959999999999999
22/10/2012,10.959999999999999
23/10/2012,10.959999999999999
24/10/2012,10.959999999999999
25/10/2012,10.959999999999999
26/10/2012,10.959999999999999
27/10/2012,10.959999999999999
28/10/2012,10.959999999999999
29/10/2012,10.959999999999999
30/10/2012,10.959999999999999
31/10/2012,10.959999999999999
01/11/2012,10.243
02/11/2012,10.243
03/11/2012,10.243
04/11/2012,10.243
05/11/2012,10.243
06/11/2012,10.243
07/11/2012,10.243
08/11/2012,10.243
09/11/2012,10.243
10/11/2012,10.243
11/11/2012,10.243
12/11/2012,10.243
13/11/2012,10.243
14/11/2012,10.243
15/11/2012,10.243
16/11/2012,10.243
17/11/2012,10.243
18/11/2012,10.243
19/11/2012,10.243
20/11/2012,10.243
21/11/2012,10.243
22/11/2012,10.243
23/11/2012,10.243
24/11/2012,10.243
25/11/2012,10.243
26/11/2012,10.243
27/11/2012,10.243
28/11/2012,10.243
29/11/2012,10.243
30/11/2012,10.243
01/12/2012,10.243
02/12/2012,10.243
03/12/2012,10.243
04/12/2012,10.243
05/12/2012,10.243
06/12/2012,10.243
07/12/2012,10.243
08/12/2012,10.243
09/12/2012,10.243
10/12/2012,10.243
11/12/2012,10.243
12/12/2012,10.243
13/12/2012,10.243
14/12/2012,10.243
15/12/2012,10.243
16/12/2012,10.243
17/12/2012,10.243
18/12/2012,10.243
19/12/2012,10.243
20/12/2012,10.243
21/12/2012,10.243
22/12/2012,10.243
23/12/2012,10.243
24/12/2012,10.243
25/12/2012,10.243
26/12/2012,10.243
27/12/2012,10.243
28/12/2012,10.243
29/12/2012,10.243
30/12/2012,10.243
31/12/2012,10.243
