Date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
01/03/2013,9.855,10.017,9.599,9.491,9.517,10.293999999999999,9.49,9.442,9.504,9.615,9.893,11.011000000000001,9.467,9.440999999999999,10.024000000000001,9.49,9.879,10.863,9.512,10.377,9.456,9.446,9.988000000000001,9.915,10.114999999999998,9.584,10.943000000000001,9.43,9.405,9.7,9.475000000000001,10.146999999999998,10.097,10.100999999999999,9.716,10.116999999999999,10.558,11.176,9.878,9.474,9.760000000000002,10.985999999999999,9.729000000000001,9.912999999999998,11.724
02/03/2013,10.716,11.725999999999999,9.786999999999999,9.587,9.77,11.953000000000001,9.411000000000001,9.287,9.700000000000001,9.816,10.604000000000001,12.613000000000001,9.654,9.287,10.454,9.475999999999999,10.161,16.098,9.479000000000001,12.008000000000001,9.308,9.291,10.166,11.706,11.089,9.711,12.623,9.27,9.206999999999999,9.875,9.376,10.627,11.165,11.508,10.706999999999999,11.249,11.743,13.783999999999999,10.035,9.572,9.952,17.627000000000002,10.078,10.621,14.609
03/03/2013,11.835,14.219000000000001,9.732999999999999,9.641,9.806,13.838999999999999,8.946,8.945,9.879000000000001,9.766,11.152000000000001,12.532,10.716,8.843,10.832,9.630999999999998,10.207,21.718,9.067,13.077,8.955,9.003,9.818,34.079,11.978,9.911999999999999,13.037,9.11,8.848,9.584,8.955,10.612,12.308,13.387,12.416999999999998,13.178999999999998,12.713000000000001,14.931000000000001,9.725,9.248000000000001,9.734,25.344,10.318,11.370000000000001,15.471
04/03/2013,12.946,17.045,11.170000000000002,9.492999999999999,9.581,14.751000000000001,8.259,8.806,10.581999999999999,9.770999999999999,11.267999999999999,11.597,11.517,8.354,11.013,9.873999999999999,12.433,22.662,8.42,13.127,8.587,9.969,9.185,60.493,12.469,10.082,13.001999999999999,9.343,8.643,9.038,8.383,10.847999999999999,13.585,16.383,15.012999999999998,13.704,13.077,14.232,9.105,8.736,9.462,146.103,10.429,12.154,16.213
05/03/2013,14.052,17.453,14.349,9.062000000000001,9.107,14.245,7.4590000000000005,8.278,12.549000000000001,11.018,11.424999999999999,10.846,11.523,8.262,11.155,9.755999999999998,16.271,21.080000000000002,7.665,12.603000000000002,8.75,11.01,8.386,44.532,12.631,10.623,13.009,10.043000000000001,8.487,8.314,7.634,11.754000000000001,14.748,19.836,16.458,12.725999999999999,13.524999999999999,13.09,8.402000000000001,8.088000000000001,10.353,230.097,10.455,13.426,18.778
06/03/2013,16.1,15.908999999999999,17.046,8.704,8.535,12.97,6.648,7.583,17.932,12.102,11.802,10.294,11.899,8.429,11.347,9.299,16.925,19.428,6.835000000000001,12.027,9.121,11.352,7.489,30.694,12.790000000000001,11.535,12.632000000000001,10.950000000000001,8.579,8.154,7.14,13.807,15.995,20.724,15.913999999999998,12.698,13.545000000000002,13.057,7.614,7.427,11.131,53.094,10.353000000000002,14.32,20.934
07/03/2013,18.331,14.452,18.875,8.765,8.019,11.741,6.41,6.899,22.404999999999998,12.142,12.39,10.816,12.794,8.766,11.817,9.18,15.154,17.935,5.9639999999999995,12.113,9.507,11.216000000000001,6.542,26.689,12.578,12.120000000000001,11.875,11.291,9.571,8.635,7.4,15.989,16.239,19.402,14.52,12.227,12.976,13.61,6.772,7.307,11.813,32.539,10.395,13.754000000000001,21.012
08/03/2013,19.356,13.552000000000001,19.493000000000002,9.288,7.667,10.795,6.22,6.479,23.518,12.628,13.444,49.046,14.278,9.449,12.281,9.049,13.697999999999999,15.685,5.305000000000001,13.183,10.137,11.116,5.641,23.16,12.116,12.314,11.579,11.236,11.597000000000001,9.589,7.636,17.016,15.642,17.589,13.344,11.436,12.387,13.821,6.14,7.978999999999999,12.422999999999998,27.041999999999998,10.42,13.442,20.172
09/03/2013,19.926,13.232,18.182000000000002,9.81,7.4879999999999995,9.915,6.132,6.037,24.463,15.582,15.004999999999999,52.18,21.27,10.14,14.044,8.705,13.527000000000001,15.01,4.958,13.807,11.654,11.046,4.9430000000000005,20.678,11.812,12.25,11.734,10.955,12.115,11.116,7.667000000000001,17.475,15.259,16.019,12.343,10.425999999999998,12.401,13.447,6.843,8.905999999999999,13.718,22.843,10.99,13.697,19.251
10/03/2013,20.584000000000003,13.349,16.93,10.014,7.335,8.99,5.997999999999999,5.919,23.545,18.587,16.426000000000002,22.141,26.291,11.56,15.092,8.268,14.585999999999999,16.744999999999997,4.605,12.83,12.273,11.07,4.942,20.773,11.99,12.305000000000001,12.036000000000001,10.768999999999998,11.431999999999999,11.685,7.578,17.502000000000002,14.709,15.014,11.373,9.657,13.34,12.888000000000002,8.759,13.507,15.245000000000001,20.078,11.366,13.812,18.241
