Date,demand
01/02/2019,11.353
02/02/2019,11.353
03/02/2019,11.353
04/02/2019,11.353
05/02/2019,11.353
06/02/2019,11.353
07/02/2019,11.353
08/02/2019,11.353
09/02/2019,11.353
10/02/2019,11.353
11/02/2019,11.353
12/02/2019,11.353
13/02/2019,11.353
14/02/2019,11.353
15/02/2019,11.353
16/02/2019,11.353
17/02/2019,11.353
18/02/2019,11.353
19/02/2019,11.353
20/02/2019,11.353
21/02/2019,11.353
22/02/2019,11.353
23/02/2019,11.353
24/02/2019,11.353
25/02/2019,11.353
26/02/2019,11.353
27/02/2019,11.353
28/02/2019,11.353
01/03/2019,11.387
02/03/2019,11.387
03/03/2019,11.387
04/03/2019,11.387
05/03/2019,11.387
06/03/2019,11.387
07/03/2019,11.387
08/03/2019,11.387
09/03/2019,11.387
10/03/2019,11.387
11/03/2019,11.387
12/03/2019,11.387
13/03/2019,11.387
14/03/2019,11.387
15/03/2019,11.387
16/03/2019,11.387
17/03/2019,11.387
18/03/2019,11.387
19/03/2019,11.387
20/03/2019,11.387
21/03/2019,11.387
22/03/2019,11.387
23/03/2019,11.387
24/03/2019,11.387
25/03/2019,11.387
26/03/2019,11.387
27/03/2019,11.387
28/03/2019,11.387
29/03/2019,11.387
30/03/2019,11.387
31/03/2019,11.387
