Date,I
01/10/2017,4.498848
02/10/2017,4.498848
03/10/2017,4.498848
04/10/2017,4.498848
05/10/2017,4.498848
06/10/2017,4.498848
07/10/2017,4.498848
08/10/2017,4.498848
09/10/2017,4.498848
10/10/2017,4.498848
11/10/2017,4.498848
12/10/2017,4.498848
13/10/2017,4.498848
14/10/2017,4.498848
15/10/2017,4.498848
16/10/2017,4.498848
17/10/2017,4.498848
18/10/2017,4.498848
19/10/2017,4.498848
20/10/2017,4.498848
21/10/2017,4.498848
22/10/2017,4.498848
23/10/2017,4.498848
24/10/2017,4.498848
25/10/2017,4.498848
26/10/2017,4.498848
27/10/2017,4.498848
28/10/2017,4.498848
29/10/2017,4.498848
30/10/2017,4.498848
31/10/2017,4.498848
01/11/2017,3.1268160000000003
02/11/2017,3.1268160000000003
03/11/2017,3.1268160000000003
04/11/2017,3.1268160000000003
05/11/2017,3.1268160000000003
06/11/2017,3.1268160000000003
07/11/2017,3.1268160000000003
08/11/2017,3.1268160000000003
09/11/2017,3.1268160000000003
10/11/2017,3.1268160000000003
11/11/2017,3.1268160000000003
12/11/2017,3.1268160000000003
13/11/2017,3.1268160000000003
14/11/2017,3.1268160000000003
15/11/2017,3.1268160000000003
16/11/2017,3.1268160000000003
17/11/2017,3.1268160000000003
18/11/2017,3.1268160000000003
19/11/2017,3.1268160000000003
20/11/2017,3.1268160000000003
21/11/2017,3.1268160000000003
22/11/2017,3.1268160000000003
23/11/2017,3.1268160000000003
24/11/2017,3.1268160000000003
25/11/2017,3.1268160000000003
26/11/2017,3.1268160000000003
27/11/2017,3.1268160000000003
28/11/2017,3.1268160000000003
29/11/2017,3.1268160000000003
30/11/2017,3.1268160000000003
