# cumulative inflow in ML
02/02/2015,8674.387930527075,10806.940286824398,8913.660804756659,10830.925498357166,11582.248841898943,8817.981933715007,10027.752561167561,14918.465863359912,13818.097455155115,9135.854361424334,14067.57211183129,14648.796731427798,10947.773403821499,14089.8137600895,13954.417408469144,10364.594254799931,12970.27051191063,14927.57786508988,8955.232456608412,10298.05800002729,7600.319784499539,17399.01180873954,14640.880497753833,15886.9509168824,15376.903128781765
09/02/2015,9745.792846728998,10992.153769497756,9527.064694851684,11285.19336966007,12674.883253867214,10303.755094272701,10572.505329105445,15971.467275776573,15661.390085328949,10008.450010641502,14667.436990939745,15634.997145448338,11360.613505074798,15468.116477549538,14516.44728613919,11696.550226433254,13425.608920362498,15459.810652655944,10337.156396588878,11142.246898382187,8675.241899864179,17791.51944834561,15357.665480828882,16510.070012979875,15942.834448697491
16/02/2015,10278.994014361382,11197.21824598119,10074.66747916737,11959.215416832156,13142.297404589926,11310.456243427567,11178.962049649708,17056.988998114906,17188.340144408845,10708.252784678472,15160.146195872838,17814.540970088154,11583.467114805751,16063.069160915062,14987.52196343493,12676.325878838838,14533.367071810644,15757.526668315644,11586.76552953261,12186.448550311296,9857.600218644098,18424.20756756091,15939.748111731376,17280.368637049567,16453.724124831915
23/02/2015,10723.847637415447,11546.032684360629,10501.51820428081,12612.86611352334,13750.918206983952,11890.477040284726,11812.70005067916,18241.703753308957,17763.730866366826,11327.146964904347,16309.561586222284,19344.851456889737,11760.002529410714,16481.63999690638,15387.06836219974,13162.11609486988,15059.102221564477,16007.566664609438,12117.746915228361,12791.98849365269,11509.063632727923,19821.290908465053,16841.30857985087,18569.158632345618,16925.582966283237
02/03/2015,11116.944878433742,12024.429485904297,10764.804231038599,13151.348629804053,14253.089960956595,12597.16747233151,12376.945993300993,18822.358675142455,18087.342134115235,11813.868554088427,17121.777427607587,19800.64889424325,12196.4986177713,16864.231494961634,15748.574496608926,13796.91615789825,15972.429722264287,16403.895110309913,12578.567613028592,13276.956305070795,12897.097836109975,20827.11992674573,17291.9800003521,19822.11911507051,17263.14033575645
09/03/2015,12030.760193046408,12316.023010462126,10947.594328391124,14309.584066909352,14521.707542935503,13049.073077429528,12752.44896730068,19135.967134457034,18511.307526691406,12289.791553065621,18473.561856180877,20278.97862811732,12477.04486114105,18043.612076085337,16067.585685051374,14769.642268830381,17301.635872202573,16661.248162007334,13919.192534402597,14252.294395825907,13835.290090993753,21595.33398491104,17529.08327996787,20384.258104994104,17477.9585259553
16/03/2015,12901.540152398135,12634.453755509343,11359.325388881627,15583.471834807453,14723.80329522196,13300.241008472965,13025.394454508716,19452.880263181625,18859.870422696917,12724.170020128586,19210.262023890595,20917.889903132545,12651.524407224815,18691.30257012866,16482.0225577967,15495.300012830507,18077.411096281856,16837.649552376977,15530.911006700624,14746.169002489767,14321.685575035468,22700.93095364554,17822.45289090389,20679.55175788243,17725.810965231187
23/03/2015,13407.264018560356,13632.554479829152,12212.456744640747,16104.68567945205,15087.843777188287,13657.467787434256,13519.474007414305,19886.82582291868,19441.35635728963,13114.069980281403,19546.378103327683,21591.814659726682,12813.336914487094,19356.456241890945,16960.74576472506,16186.932533605019,18451.299589238795,17019.005135239375,16836.724870267357,15029.458440311731,15147.150136472854,24069.261124964058,18425.703082728043,21385.352342150083,18232.350936017352
30/03/2015,13947.446424161926,14148.280251794737,12721.6795286119,16491.89811493726,16261.69414601777,14041.895097538743,13849.306266498992,20407.383727648063,21078.682117977496,13541.89318586912,19771.22473290282,22330.57442400944,13329.51660452854,20119.996543821544,17321.25804873619,16646.970257185563,18733.654362758305,17252.13888063251,17970.39861351987,15217.140352408042,15760.783219235738,24635.293471503388,18844.631976062028,21793.428533197326,18972.877498287762
06/04/2015,14888.186653801138,14564.003227212916,13336.358277352234,16961.046700919364,17306.061825254976,14379.462197095338,14047.579355394504,21141.621927920456,22047.81605196186,14104.861949240985,19938.80889811497,22848.004343557575,13911.325196463396,20615.367936849256,17758.3694853729,17107.173672718225,19096.54047019117,17422.982946394823,18567.587012661243,15438.730401725476,16143.23401449269,25182.883871380815,19211.086019185215,22250.455559953254,19510.231122655983
13/04/2015,15400.326444657288,14960.003800768733,13807.494424974264,17365.261870621496,18476.62804267765,14583.632613390206,14218.513429910214,21657.095530197974,22815.671215926926,14508.664745307698,20184.747228509375,23455.39269058759,14377.454975739938,21117.709104769554,18033.85004559111,17431.534696456423,19488.988088626877,17650.976757278077,19081.815085313658,15770.765392658537,16356.993708409833,25823.6041811506,19629.742262003507,22752.03729865175,19979.192754703607
20/04/2015,15949.347848404814,15216.30129106735,14484.606744777344,17816.856960997342,19178.37165622979,14780.515424863846,14397.66051536633,21992.18740089307,23251.66679514828,14755.01680308874,20449.697281666,23896.405041894155,14736.926379822902,21496.872985523114,18217.71145717795,17639.994054694613,19823.09949961715,18085.48880691038,19405.845727811327,16335.949896700868,16545.869556328184,26420.78611491289,20651.85669127267,23079.366315592742,20286.355048978083
27/04/2015,16249.275755592818,15497.872722238855,15018.216874472182,18364.680472341297,19602.606129616128,14970.335987675733,14556.083086543036,22231.17342309115,23689.781040437272,14984.594032293533,20624.425691511224,24141.827575552215,15151.434675252254,21803.49510218236,18420.92429000606,17901.13980778906,20020.91478194219,18391.201800022493,19611.488633993064,16929.984319198487,16914.74851465089,26924.050752469015,21358.409193281943,23364.65243025454,20555.435618730327
04/05/2015,16430.33817326946,15853.377026243088,15899.097008658859,19154.24311311911,20078.356931225397,15253.622466188925,14715.290471179069,22597.86305031048,24084.090948665136,15312.906302344547,20881.251734591497,24344.961384873783,15683.102320823014,22355.33488038078,18686.694522484737,18155.24654793723,20233.847471814388,18610.639615665455,19962.856174519104,17361.182204118773,17521.723453471655,27203.527462480797,21802.95291841016,23823.764617227316,21046.986285871437
11/05/2015,16610.558144438757,16083.351781955154,16474.17491660754,19546.316286904617,20648.420008236048,15460.475120786716,14938.94525331296,22799.335982099972,24339.86954137426,15543.754868883014,21237.713174910237,24536.307127162443,16158.159507460261,22716.880565214266,19040.928106017163,18329.498813194437,20461.417155575982,18793.98792187366,20337.71392509604,17605.32115257637,17915.237894085967,27541.90133894539,22112.53854090285,24385.43623965448,21433.677803160528
18/05/2015,16808.45344565686,16291.034460144543,16867.338943118404,19765.35937807926,21324.316249987325,15627.76782984247,15121.362586633953,22964.713939925692,24528.9552751141,15946.045550019495,21863.102792326004,24831.313066595296,16537.93278978379,22918.382986738783,19454.04131331898,18486.813583125495,20618.25096671487,19010.94140021376,20611.158918990728,17778.912742208988,18146.43697616499,27822.187374529414,22322.228489922873,24783.256238490732,21815.21184897804
