Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
03/11/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/11/2014,58.67747639390359,56.43865586079718,38.82524159007788,39.80448898329224,21.395500305977528,53.07511222932615,51.69530020295741,105.7424813260929,17.619879886156223,38.08164910453016,34.56744015537034,42.08079499922358,34.507762558623384,44.025732116590014,66.94948979020835,33.4821399708198,89.34210756314525,144.00366139942278,33.7216544193357,72.98260049416244,40.34365734858048,46.07986585191041,29.427106692698725,62.13156856851463,28.86370574976602
17/11/2014,144.1158358263892,154.16339424072706,89.53620327915773,84.0753149144767,114.92069870970975,210.48612811414108,165.93177795031755,192.2442202786395,28.352970322732364,53.1878111253396,102.76976769332177,138.63449003052446,149.7688720828633,142.36870067904982,180.32350755333778,120.59840605732552,188.84220361823068,232.06631360259686,78.72335895185999,137.6014194310212,64.76032827429121,108.04781682713266,124.59283409164684,121.61409671490749,107.81412464005646
24/11/2014,204.62877840558073,259.9460920762717,133.39732258705507,110.82185325206943,296.7417103134433,285.8350614172872,268.50785131997804,322.40852962455057,40.40507498761177,75.96944082596035,139.48547532600202,244.30871987981155,196.8737856652704,262.6976678181776,256.93689918558414,237.7306541726046,252.62369010452466,261.8985431440695,120.49746996585885,163.81028382097094,116.4822199789524,209.30725006663133,182.83194533515564,185.46559125129633,195.17860418411303
01/12/2014,228.70776876980688,400.39395450178256,158.8717188216863,126.17385908480145,411.1712990003238,315.27334427889366,409.8589003577482,517.9202364973431,132.24933575776325,100.90455350562024,164.3257676323649,296.8574770883222,234.21456812670687,359.610594036792,390.25053765658834,312.7849204168811,344.2569015671463,377.64398120430275,223.05252369373198,206.63037256797327,182.3465240216356,299.4699957780461,261.5449256782661,355.54268096898556,275.8827019802749
08/12/2014,266.8921862092596,511.8670199141986,178.9037363745116,170.97996102342526,534.5415584199906,331.84823989115085,459.43535929490633,653.8721374162054,280.9630131354022,125.52154651902127,190.61881612800764,338.2195596048998,296.52233865221933,501.2531519838917,492.7829560276588,385.9700801230889,526.9700214987703,499.0330048354158,312.0470135701371,359.591503876374,225.40412135212128,466.8867260162689,444.075281941533,487.67435182505494,341.6182184722101
15/12/2014,372.6043224055623,578.5878887871908,220.29754322447454,326.9123233092903,636.434330481074,349.4296990328912,524.3733942434199,718.0283894843299,414.91377712207026,203.38829663960192,300.10773506843526,448.0877895862884,335.4202010549544,694.7109016829988,599.9750076319966,460.0368189458556,610.89084712752,570.11723659049,399.9664746318035,474.62081493953514,325.5995376320542,608.9531993568569,647.4500220455304,665.4690667138049,385.84258667178267
22/12/2014,461.52890009186376,620.650557959864,284.5625700199354,412.50007995130477,730.9945880157302,364.6917084464539,593.7494473445987,843.6919077504853,642.362586921349,298.31713870133194,424.0610773668438,570.6334124295023,355.34875849567555,877.338496005603,693.95548207415,611.6536460528151,699.8888212371306,647.9573243453943,443.47623768160713,539.0100922223992,394.6182179319973,680.6129016280436,753.0104990726242,936.9659587076734,480.828658486119
29/12/2014,526.8815118313488,645.5802646907547,369.0345127285092,467.9442602094396,823.4991608569231,425.95800341167256,631.1865881099109,1025.903153601972,804.5752093041245,352.2268789809861,541.0126192318589,771.1409864987276,454.2570065154918,1014.9220119473493,776.408960139165,744.045453351796,837.2453532422054,715.5088714169439,494.0562743781755,597.3395256011562,455.58465629130905,775.1807955109658,873.0485426875107,1097.7632568916993,611.6860959933894
05/01/2015,593.4454163148058,732.2068666618446,468.9088656222363,618.1868851516779,863.6273295303746,544.3295326040563,687.6757914159919,1116.6894937293623,900.4799753952004,403.48413687108007,737.5149700198714,979.097391577275,615.2291226398065,1107.4413156640358,863.9516138189723,798.2303419521746,950.7605784290431,931.7155767080317,575.4343096960905,698.2090954647774,504.6037093056478,997.148763393972,952.8605945199166,1197.0712336287338,837.6721594725814
12/01/2015,663.0183880014242,802.2057176178294,545.6078517758358,735.6134850138088,886.21226991319,684.3356659670882,746.5647043076415,1152.8465018792651,996.9442525213069,433.84190820588907,879.3703268727623,1151.022869477736,712.7351098609788,1178.9170015117797,1086.9735033113568,842.5434661427468,1050.7139746250307,1062.0664697318405,628.1055011190374,808.5296447882608,538.5263522730058,1191.289614389119,1079.1755012698477,1304.116534769203,983.874120784489
19/01/2015,713.9698922833255,940.077390661212,670.2517513801889,832.1522979902234,907.30785776326,762.9161898803919,818.867084750977,1218.5325823266767,1095.9003594711314,558.8563039571732,1032.0740795230538,1274.4484290737355,799.4313480176659,1230.415768404905,1218.8901140823014,869.3928868593449,1101.2929821791083,1211.9306905974206,721.3198532454435,851.3470009178419,591.2220272371162,1474.0787772382464,1212.7555616187153,1364.1350301651348,1117.8302788738608
26/01/2015,743.0705360854482,1003.3552675563732,790.3679878391341,958.9896066364822,940.1634991346529,799.0289967739163,892.9861152494148,1313.2859838700592,1150.0834353009645,693.321451470758,1177.3715651136315,1318.8092763756413,909.4775715253115,1271.6005182724346,1280.4664511957083,901.845619604237,1185.2488163833016,1325.566601879752,797.4665344921818,922.3988277267674,659.6842291827063,1606.2846199932628,1271.6875694030787,1446.5786833344607,1294.5137938326172
02/02/2015,823.1669654984773,1029.3184739834512,833.6595601477625,1018.8840293940534,1091.2975933597816,833.0238567364993,960.6153302355779,1439.1245501675833,1303.923023462371,834.2880055457081,1321.758140402935,1415.9364675868096,1033.2732314843481,1364.0787545253208,1345.507994158881,997.352829088318,1234.0788379113524,1423.6509012022836,849.300490531602,983.898043960945,734.723058909847,1671.780771347786,1401.6827217343305,1533.1556988060352,1446.5982979524697
09/02/2015,930.0085974777281,1047.0852258768707,905.0156887527504,1072.1382185165367,1208.546880314811,967.7517033323908,1015.8009457631939,1545.3983314820011,1478.6347112053852,939.9581485055038,1396.6926180644473,1513.2370871320172,1080.6707662704782,1492.7177102811554,1406.5065773137192,1115.720648743328,1287.1092943506176,1477.0047305779244,975.5985601792044,1066.257605230305,833.035441643209,1716.8849417235936,1483.8111127123086,1605.6204651041614,1529.1067576690043
16/02/2015,981.6789422053093,1067.7090093355248,966.5750300186878,1152.0044646366791,1258.5392150623325,1084.6242064060798,1082.495204738906,1651.5380793151423,1636.8525380395902,1020.7361379166385,1460.6872355710952,1699.9146765014166,1104.2266115092937,1560.3110288860832,1450.208127564307,1219.5702305897432,1396.8260143787174,1506.8468299677895,1095.0585868333258,1171.0483193240595,940.4887931198527,1794.677312815124,1554.0515480025508,1683.4833133489137,1588.001521396926
