Date,I
01/03/2017,4.493664
02/03/2017,4.493664
03/03/2017,4.493664
04/03/2017,4.493664
05/03/2017,4.493664
06/03/2017,4.493664
07/03/2017,4.493664
08/03/2017,4.493664
09/03/2017,4.493664
10/03/2017,4.493664
11/03/2017,4.493664
12/03/2017,4.493664
13/03/2017,4.493664
14/03/2017,4.493664
15/03/2017,4.493664
16/03/2017,4.493664
17/03/2017,4.493664
18/03/2017,4.493664
19/03/2017,4.493664
20/03/2017,4.493664
21/03/2017,4.493664
22/03/2017,4.493664
23/03/2017,4.493664
24/03/2017,4.493664
25/03/2017,4.493664
26/03/2017,4.493664
27/03/2017,4.493664
28/03/2017,4.493664
29/03/2017,4.493664
30/03/2017,4.493664
31/03/2017,4.493664
01/04/2017,9.781344
02/04/2017,9.781344
03/04/2017,9.781344
04/04/2017,9.781344
05/04/2017,9.781344
06/04/2017,9.781344
07/04/2017,9.781344
08/04/2017,9.781344
09/04/2017,9.781344
10/04/2017,9.781344
11/04/2017,9.781344
12/04/2017,9.781344
13/04/2017,9.781344
14/04/2017,9.781344
15/04/2017,9.781344
16/04/2017,9.781344
17/04/2017,9.781344
18/04/2017,9.781344
19/04/2017,9.781344
20/04/2017,9.781344
21/04/2017,9.781344
22/04/2017,9.781344
23/04/2017,9.781344
24/04/2017,9.781344
25/04/2017,9.781344
26/04/2017,9.781344
27/04/2017,9.781344
28/04/2017,9.781344
29/04/2017,9.781344
30/04/2017,9.781344
01/05/2017,7.056288
02/05/2017,7.056288
03/05/2017,7.056288
04/05/2017,7.056288
05/05/2017,7.056288
06/05/2017,7.056288
07/05/2017,7.056288
08/05/2017,7.056288
09/05/2017,7.056288
10/05/2017,7.056288
11/05/2017,7.056288
12/05/2017,7.056288
13/05/2017,7.056288
14/05/2017,7.056288
15/05/2017,7.056288
16/05/2017,7.056288
17/05/2017,7.056288
18/05/2017,7.056288
19/05/2017,7.056288
20/05/2017,7.056288
21/05/2017,7.056288
22/05/2017,7.056288
23/05/2017,7.056288
24/05/2017,7.056288
25/05/2017,7.056288
26/05/2017,7.056288
27/05/2017,7.056288
28/05/2017,7.056288
29/05/2017,7.056288
30/05/2017,7.056288
31/05/2017,7.056288
01/06/2017,5.5235520000000005
02/06/2017,5.5235520000000005
03/06/2017,5.5235520000000005
04/06/2017,5.5235520000000005
05/06/2017,5.5235520000000005
06/06/2017,5.5235520000000005
07/06/2017,5.5235520000000005
08/06/2017,5.5235520000000005
09/06/2017,5.5235520000000005
10/06/2017,5.5235520000000005
11/06/2017,5.5235520000000005
12/06/2017,5.5235520000000005
13/06/2017,5.5235520000000005
14/06/2017,5.5235520000000005
15/06/2017,5.5235520000000005
16/06/2017,5.5235520000000005
17/06/2017,5.5235520000000005
18/06/2017,5.5235520000000005
19/06/2017,5.5235520000000005
20/06/2017,5.5235520000000005
21/06/2017,5.5235520000000005
22/06/2017,5.5235520000000005
23/06/2017,5.5235520000000005
24/06/2017,5.5235520000000005
25/06/2017,5.5235520000000005
26/06/2017,5.5235520000000005
27/06/2017,5.5235520000000005
28/06/2017,5.5235520000000005
29/06/2017,5.5235520000000005
30/06/2017,5.5235520000000005
01/07/2017,31.002912000000002
02/07/2017,31.002912000000002
03/07/2017,31.002912000000002
04/07/2017,31.002912000000002
05/07/2017,31.002912000000002
06/07/2017,31.002912000000002
07/07/2017,31.002912000000002
08/07/2017,31.002912000000002
09/07/2017,31.002912000000002
10/07/2017,31.002912000000002
11/07/2017,31.002912000000002
12/07/2017,31.002912000000002
13/07/2017,31.002912000000002
14/07/2017,31.002912000000002
15/07/2017,31.002912000000002
16/07/2017,31.002912000000002
17/07/2017,31.002912000000002
18/07/2017,31.002912000000002
19/07/2017,31.002912000000002
20/07/2017,31.002912000000002
21/07/2017,31.002912000000002
22/07/2017,31.002912000000002
23/07/2017,31.002912000000002
24/07/2017,31.002912000000002
25/07/2017,31.002912000000002
26/07/2017,31.002912000000002
27/07/2017,31.002912000000002
28/07/2017,31.002912000000002
29/07/2017,31.002912000000002
30/07/2017,31.002912000000002
31/07/2017,31.002912000000002
01/08/2017,26.426304000000002
02/08/2017,26.426304000000002
03/08/2017,26.426304000000002
04/08/2017,26.426304000000002
05/08/2017,26.426304000000002
06/08/2017,26.426304000000002
07/08/2017,26.426304000000002
08/08/2017,26.426304000000002
09/08/2017,26.426304000000002
10/08/2017,26.426304000000002
11/08/2017,26.426304000000002
12/08/2017,26.426304000000002
13/08/2017,26.426304000000002
14/08/2017,26.426304000000002
15/08/2017,26.426304000000002
16/08/2017,26.426304000000002
17/08/2017,26.426304000000002
18/08/2017,26.426304000000002
19/08/2017,26.426304000000002
20/08/2017,26.426304000000002
21/08/2017,26.426304000000002
22/08/2017,26.426304000000002
23/08/2017,26.426304000000002
24/08/2017,26.426304000000002
25/08/2017,26.426304000000002
26/08/2017,26.426304000000002
27/08/2017,26.426304000000002
28/08/2017,26.426304000000002
29/08/2017,26.426304000000002
30/08/2017,26.426304000000002
31/08/2017,26.426304000000002
